time/total_timesteps,eval/mean_reward,eval/mean_ep_length,train/n_updates,train/learning_rate,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/value_loss,train/clip_range,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/time_elapsed,time/fps
1305600,22.167980194091797,12.0,6370,0.0003,-2.4380481749773026,0.02910850463376846,0.316357421875,-1.1920928955078125e-07,827.3102863311767,0.2,326.21240234375,0.026979893,,,,,
1306624,14.553056716918945,12.0,,,,,,,,,,,,,,,
1307648,14.862162590026855,12.0,6380,0.0003,-2.4390880942344664,0.02883021046727663,0.215478515625,-1.1920928955078125e-07,805.1788173675537,0.2,380.5027770996094,0.025649212,,,,,
1308672,19.050350189208984,12.0,,,,,,,,,,,,,,,
1309696,23.262483596801758,12.0,6390,0.0003,-2.426590111106634,0.03834421126084635,0.410400390625,1.1920928955078125e-07,1057.4732734680176,0.2,449.4026184082031,0.028244957,,,,,
1310720,23.38186264038086,12.0,,,,,,,,,,,,,,,
1311744,20.833587646484375,12.0,6400,0.0003,-2.3983048029243945,0.030768604058539494,0.250830078125,0.0,802.2400282859802,0.2,412.3332824707031,0.030087119,,,,,
1312768,23.012859344482422,12.0,,,,,,,,,,,,,,,
1312768,,,,,,,,,,,,,154.24642125,12.0,250,786,651
1313792,18.23183822631836,12.0,6410,0.0003,-2.3857763580977918,0.021257746816263533,0.238232421875,-1.1920928955078125e-07,649.3328442573547,0.2,261.03887939453125,0.02939649,,,,,
1314816,16.159015655517578,12.0,,,,,,,,,,,,,,,
1315840,17.113014221191406,12.0,6420,0.0003,-2.4077439568936825,0.0255979377150652,0.209765625,1.1920928955078125e-07,668.6684048652648,0.2,460.6322021484375,0.024222817,,,,,
1316864,23.066539764404297,12.0,,,,,,,,,,,,,,,
1317888,18.129560470581055,12.0,6430,0.0003,-2.422332087904215,0.02435513804666698,0.24453125,5.960464477539063e-08,854.4959023475647,0.2,351.0177001953125,0.028501544,,,,,
1318912,9.324474334716797,12.0,,,,,,,,,,,,,,,
1319936,18.36211585998535,12.0,6440,0.0003,-2.4342900961637497,0.026717039807408582,0.293310546875,0.0,648.2937950134277,0.2,396.11376953125,0.024481356,,,,,
1320960,21.61658477783203,12.0,,,,,,,,,,,,,,,
1321984,24.14037322998047,12.0,6450,0.0003,-2.4311744682490826,0.026780419872375207,0.26943359375,0.0,578.674111366272,0.2,292.0343322753906,0.024288695,,,,,
1323008,16.317428588867188,12.0,,,,,,,,,,,,,,,
1324032,23.358186721801758,12.0,6460,0.0003,-2.426146824657917,0.024959152070368872,0.230810546875,-1.1920928955078125e-07,955.8160291671753,0.2,512.000244140625,0.029107766,,,,,
1325056,20.176307678222656,12.0,,,,,,,,,,,,,,,
1326080,16.047298431396484,12.0,6470,0.0003,-2.3993371196091173,0.014059671298309696,0.278515625,0.0,904.588112449646,0.2,455.80255126953125,0.02283538,,,,,
1327104,16.81207275390625,12.0,,,,,,,,,,,,,,,
1328128,19.71377182006836,12.0,6480,0.0003,-2.387461705505848,0.019587032617710064,0.234765625,5.960464477539063e-08,726.3151557922363,0.2,325.57843017578125,0.022708355,,,,,
1329152,19.103609085083008,12.0,,,,,,,,,,,,,,,
1330176,21.597286224365234,12.0,6490,0.0003,-2.401993453502655,0.019977873418247326,0.332861328125,-1.1920928955078125e-07,1025.5091073989868,0.2,460.4956970214844,0.028885096,,,,,
1331200,15.281479835510254,12.0,,,,,,,,,,,,,,,
1332224,16.65542221069336,12.0,6500,0.0003,-2.3948928095400333,0.02295724925061222,0.255810546875,0.0,578.4056243896484,0.2,287.7264099121094,0.023294833,,,,,
1333248,17.206439971923828,12.0,,,,,,,,,,,,,,,
1333248,,,,,,,,,,,,,138.14382981,12.0,260,818,650
1334272,21.330562591552734,12.0,6510,0.0003,-2.400512134283781,0.016634551412425935,0.2357421875,0.0,635.1731204986572,0.2,270.381591796875,0.021584308,,,,,
1335296,17.207271575927734,12.0,,,,,,,,,,,,,,,
1336320,16.092449188232422,12.0,6520,0.0003,-2.3940525256097316,0.012042421093792655,0.2724609375,-1.1920928955078125e-07,885.6236317634582,0.2,213.89178466796875,0.025247796,,,,,
1337344,15.688987731933594,12.0,,,,,,,,,,,,,,,
1338368,18.54183578491211,12.0,6530,0.0003,-2.4050417177379133,0.022779142692161258,0.18173828125,5.960464477539063e-08,906.0908743858338,0.2,412.0758972167969,0.021827128,,,,,
1339392,24.522871017456055,12.0,,,,,,,,,,,,,,,
1340416,22.19830322265625,12.0,6540,0.0003,-2.411163307726383,0.02639304932381492,0.311865234375,0.0,722.2712609291077,0.2,414.9725646972656,0.030491907,,,,,
1341440,21.023883819580078,12.0,,,,,,,,,,,,,,,
1342464,19.764251708984375,12.0,6550,0.0003,-2.413025026023388,0.012033188892382895,0.175927734375,1.1920928955078125e-07,1094.586986064911,0.2,595.4840698242188,0.016430147,,,,,
1343488,16.044769287109375,12.0,,,,,,,,,,,,,,,
1344512,12.439065933227539,12.0,6560,0.0003,-2.400711439549923,0.0263879484788049,0.203564453125,-1.1920928955078125e-07,1119.849868965149,0.2,442.44244384765625,0.02331955,,,,,
1345536,14.406573295593262,12.0,,,,,,,,,,,,,,,
1346560,20.421966552734375,12.0,6570,0.0003,-2.375248148292303,0.02214856835489627,0.284423828125,0.0,674.5747270584106,0.2,447.9795227050781,0.018526915,,,,,
1347584,22.75330352783203,12.0,,,,,,,,,,,,,,,
1348608,21.071212768554688,12.0,6580,0.0003,-2.3971454739570617,0.02082399299106328,0.178955078125,-1.1920928955078125e-07,982.6502314567566,0.2,554.7149047851562,0.019085595,,,,,
1349632,17.735015869140625,12.0,,,,,,,,,,,,,,,
1350656,22.281352996826172,12.0,6590,0.0003,-2.3934486329555513,0.019326811538485346,0.240576171875,0.0,769.711379146576,0.2,293.205810546875,0.016905334,,,,,
1351680,18.71883773803711,12.0,,,,,,,,,,,,,,,
1352704,17.504741668701172,12.0,6600,0.0003,-2.3851789720356464,0.029937775013968347,0.342138671875,-1.1920928955078125e-07,735.3199648857117,0.2,313.37335205078125,0.04248696,,,,,
1353728,18.154409408569336,12.0,,,,,,,,,,,,,,,
1353728,,,,,,,,,,,,,128.50330297,12.0,270,851,649
1354752,18.130430221557617,12.0,6610,0.0003,-2.394761721044779,0.03472036933235358,0.17158203125,-1.1920928955078125e-07,825.6454372406006,0.2,542.8875732421875,0.01880703,,,,,
1355776,19.95254898071289,12.0,,,,,,,,,,,,,,,
1356800,20.280624389648438,12.0,6620,0.0003,-2.4077948622405527,0.02320333867392037,0.2923828125,0.0,622.1709212303161,0.2,227.09825134277344,0.030333854,,,,,
1357824,15.891725540161133,12.0,,,,,,,,,,,,,,,
1358848,20.498943328857422,12.0,6630,0.0003,-2.4162625700235365,0.0386505549919093,0.221728515625,0.0,805.4765342712402,0.2,285.3368225097656,0.024606789,,,,,
1359872,22.627716064453125,12.0,,,,,,,,,,,,,,,
1360896,21.922801971435547,12.0,6640,0.0003,-2.4160082422196867,0.03412295433518011,0.405322265625,-1.1920928955078125e-07,1013.7467998504638,0.2,413.2332458496094,0.035680234,,,,,
1361920,16.714637756347656,12.0,,,,,,,,,,,,,,,
1362944,15.483707427978516,12.0,6650,0.0003,-2.410350041091442,0.024531832279171793,0.266259765625,0.0,578.04256772995,0.2,289.1715087890625,0.03819109,,,,,
1363968,22.086294174194336,12.0,,,,,,,,,,,,,,,
1364992,13.662015914916992,12.0,6660,0.0003,-2.4136219091713427,0.02735481824929593,0.205322265625,0.0,669.4193537712097,0.2,283.1498718261719,0.022374004,,,,,
1366016,20.399524688720703,12.0,,,,,,,,,,,,,,,
1367040,18.45184326171875,12.0,6670,0.0003,-2.4115231066942213,0.0276962641190039,0.227099609375,5.960464477539063e-08,867.7221744537353,0.2,521.4011840820312,0.025304783,,,,,
1368064,18.55475425720215,12.0,,,,,,,,,,,,,,,
1369088,21.240373611450195,12.0,6680,0.0003,-2.4119496919214725,0.024491815445071553,0.186181640625,-1.1920928955078125e-07,659.9880233764649,0.2,270.0395202636719,0.020591345,,,,,
1370112,17.08859634399414,12.0,,,,,,,,,,,,,,,
1371136,21.185340881347656,12.0,6690,0.0003,-2.4023018300533296,0.019706083211349323,0.2408203125,0.0,906.1014567375183,0.2,446.95147705078125,0.02452086,,,,,
1372160,14.880171775817871,12.0,,,,,,,,,,,,,,,
1373184,22.880897521972656,12.0,6700,0.0003,-2.3809067875146868,0.030657941949903032,0.2482421875,-1.1920928955078125e-07,919.0276926040649,0.2,447.0688171386719,0.021335967,,,,,
1374208,10.71095085144043,12.0,,,,,,,,,,,,,,,
1374208,,,,,,,,,,,,,131.34660502,12.0,280,882,649
1375232,20.757633209228516,12.0,6710,0.0003,-2.3631120413541793,0.018971616926137358,0.278564453125,0.0,757.8335858345032,0.2,380.076904296875,0.028171036,,,,,
1376256,15.08912181854248,12.0,,,,,,,,,,,,,,,
1377280,11.667064666748047,12.0,6720,0.0003,-2.3879378914833067,0.036205883411457765,0.314892578125,5.960464477539063e-08,689.5098085403442,0.2,415.4846496582031,0.04763206,,,,,
1378304,19.010080337524414,12.0,,,,,,,,,,,,,,,
1379328,23.96566390991211,12.0,6730,0.0003,-2.4076451040804385,0.03150196573988069,0.23037109375,0.0,666.4109552383422,0.2,292.2900390625,0.029909912,,,,,
1380352,20.161958694458008,12.0,,,,,,,,,,,,,,,
1381376,15.847075462341309,12.0,6740,0.0003,-2.4177224949002265,0.02288573742553126,0.31904296875,0.0,655.5684081077576,0.2,333.7024841308594,0.028923929,,,,,
1382400,20.082542419433594,12.0,,,,,,,,,,,,,,,
1383424,7.549037933349609,12.0,6750,0.0003,-2.410429934412241,0.025620841611817012,0.246630859375,1.1920928955078125e-07,558.0401756286622,0.2,285.0973815917969,0.028413137,,,,,
1384448,23.787202835083008,12.0,,,,,,,,,,,,,,,
1385472,23.49205780029297,12.0,6760,0.0003,-2.4167619436979293,0.02885760269709863,0.21064453125,5.960464477539063e-08,965.7823223114013,0.2,424.14361572265625,0.027868245,,,,,
1386496,18.223960876464844,12.0,,,,,,,,,,,,,,,
1387520,20.30908966064453,12.0,6770,0.0003,-2.395704208314419,0.03353004512464395,0.294677734375,-1.1920928955078125e-07,685.3036884307861,0.2,386.2655334472656,0.034628563,,,,,
1388544,18.165624618530273,12.0,,,,,,,,,,,,,,,
1389568,17.06719970703125,12.0,6780,0.0003,-2.408134224265814,0.03885548953549005,0.27509765625,0.0,870.4728435516357,0.2,416.681396484375,0.041438974,,,,,
1390592,21.475025177001953,12.0,,,,,,,,,,,,,,,
1391616,21.863386154174805,12.0,6790,0.0003,-2.406454623490572,0.042111346768797374,0.325634765625,0.0,652.3524789810181,0.2,333.2541198730469,0.04294865,,,,,
1392640,19.327138900756836,12.0,,,,,,,,,,,,,,,
1393664,21.812637329101562,12.0,6800,0.0003,-2.4232856959104536,0.04045224756482639,0.355029296875,0.0,892.7800695419312,0.2,488.9085998535156,0.052036434,,,,,
1394688,23.911245346069336,12.0,,,,,,,,,,,,,,,
1394688,,,,,,,,,,,,,136.87208313999997,12.0,290,913,650
1395712,24.809587478637695,12.0,6810,0.0003,-2.44461178034544,0.028601637461542852,0.3513671875,0.0,943.9038385391235,0.2,376.7905578613281,0.033502445,,,,,
1396736,21.153419494628906,12.0,,,,,,,,,,,,,,,
1397760,19.7415714263916,12.0,6820,0.0003,-2.4725178822875025,0.02843096185242757,0.27724609375,0.0,716.4399209976197,0.2,341.19830322265625,0.039805107,,,,,
1398784,21.736148834228516,12.0,,,,,,,,,,,,,,,
1399808,22.49454116821289,12.0,6830,0.0003,-2.467575177550316,0.023953419926328934,0.303369140625,0.0,641.3521075248718,0.2,490.1334228515625,0.032563366,,,,,
1400832,17.190826416015625,12.0,,,,,,,,,,,,,,,
1401856,8.10356330871582,12.0,6840,0.0003,-2.4530177652835845,0.03759156517189695,0.2708984375,5.960464477539063e-08,991.1181964874268,0.2,718.009033203125,0.036520652,,,,,
1402880,8.739263534545898,12.0,,,,,,,,,,,,,,,
1403904,19.289016723632812,12.0,6850,0.0003,-2.479802734404802,0.031016969948541372,0.2564453125,0.0,1169.129909133911,0.2,578.5953979492188,0.032358147,,,,,
1404928,21.664920806884766,12.0,,,,,,,,,,,,,,,
1405952,21.175111770629883,12.0,6860,0.0003,-2.483059947192669,0.04241965002147481,0.271044921875,0.0,1111.5046913146973,0.2,615.1862182617188,0.030012501,,,,,
1406976,20.795902252197266,12.0,,,,,,,,,,,,,,,
1408000,18.002857208251953,12.0,6870,0.0003,-2.5154876872897147,0.03406412751355674,0.200146484375,0.0,870.9421622276307,0.2,546.8712768554688,0.022941438,,,,,
1409024,19.53900146484375,12.0,,,,,,,,,,,,,,,
1410048,21.17967414855957,12.0,6880,0.0003,-2.5218136690557005,0.032153047615429385,0.18525390625,0.0,579.9273495674133,0.2,222.35232543945312,0.019429363,,,,,
1411072,21.48428726196289,12.0,,,,,,,,,,,,,,,
1412096,16.775039672851562,12.0,6890,0.0003,-2.5599050663411616,0.03689447818615008,0.2005859375,0.0,958.0605749130249,0.2,387.3596496582031,0.027207185,,,,,
1413120,23.35113525390625,12.0,,,,,,,,,,,,,,,
1414144,24.474374771118164,12.0,6900,0.0003,-2.597011508792639,0.030947347439359875,0.20947265625,-1.1920928955078125e-07,594.3487558364868,0.2,310.7481994628906,0.024331626,,,,,
1415168,22.67837142944336,12.0,,,,,,,,,,,,,,,
1415168,,,,,,,,,,,,,145.86891886,12.0,300,944,650
1416192,18.912517547607422,12.0,6910,0.0003,-2.5863803192973136,0.03633487226907164,0.25009765625,-1.1920928955078125e-07,804.3033493041992,0.2,455.15484619140625,0.02965172,,,,,
1417216,15.290149688720703,12.0,,,,,,,,,,,,,,,
1418240,17.991960525512695,12.0,6920,0.0003,-2.651463043689728,0.024450098331726622,0.254150390625,0.0,675.5449317932129,0.2,394.92291259765625,0.038659208,,,,,
1419264,18.815095901489258,12.0,,,,,,,,,,,,,,,
1420288,12.971975326538086,12.0,6930,0.0003,-2.673189213871956,0.01890010596398497,0.21259765625,0.0,1074.2078992843628,0.2,640.2293701171875,0.028562054,,,,,
1421312,8.881982803344727,12.0,,,,,,,,,,,,,,,
1422336,15.179092407226562,12.0,6940,0.0003,-2.6584557756781577,0.0348009638604708,0.259375,0.0,766.2968987464905,0.2,361.7781066894531,0.043136656,,,,,
1423360,13.309613227844238,12.0,,,,,,,,,,,,,,,
1424384,16.86542510986328,12.0,6950,0.0003,-2.6737113684415816,0.023563053082034456,0.351806640625,5.960464477539063e-08,916.9271920204162,0.2,487.1200256347656,0.02895198,,,,,
1425408,19.68418312072754,12.0,,,,,,,,,,,,,,,
1426432,19.976234436035156,12.0,6960,0.0003,-2.6564479261636733,0.030183980024594347,0.22783203125,5.960464477539063e-08,735.1120452880859,0.2,396.3711853027344,0.027225321,,,,,
1427456,19.422800064086914,12.0,,,,,,,,,,,,,,,
1428480,20.31973648071289,12.0,6970,0.0003,-2.6347628265619276,0.031484474473109,0.297412109375,-1.1920928955078125e-07,921.6221990585327,0.2,484.377685546875,0.0382568,,,,,
1429504,16.301795959472656,12.0,,,,,,,,,,,,,,,
1430528,15.531299591064453,12.0,6980,0.0003,-2.6135992512106894,0.037703426083317025,0.32841796875,1.1920928955078125e-07,1060.0624158859252,0.2,591.15185546875,0.033318847,,,,,
1431552,19.256595611572266,12.0,,,,,,,,,,,,,,,
1432576,22.25252914428711,12.0,6990,0.0003,-2.5935761593282223,0.026260241656564175,0.298046875,5.960464477539063e-08,890.8767406463624,0.2,472.39642333984375,0.029749135,,,,,
1433600,21.538799285888672,12.0,,,,,,,,,,,,,,,
1434624,15.318523406982422,12.0,7000,0.0003,-2.643426865339279,0.03391034887317801,0.3078125,1.1920928955078125e-07,576.2642593383789,0.2,285.5820617675781,0.035988152,,,,,
1435648,21.272014617919922,12.0,,,,,,,,,,,,,,,
1435648,,,,,,,,,,,,,135.06776645999997,12.0,310,974,651
1436672,20.02153205871582,12.0,7010,0.0003,-2.6739524260163305,0.02505119348934386,0.278662109375,0.0,869.1914316177368,0.2,553.1299438476562,0.03691507,,,,,
1437696,21.51433563232422,12.0,,,,,,,,,,,,,,,
1438720,18.946990966796875,12.0,7020,0.0003,-2.6922759264707565,0.024900441047066124,0.30498046875,1.1920928955078125e-07,608.9948221206665,0.2,293.1323547363281,0.032907613,,,,,
1439744,11.375909805297852,12.0,,,,,,,,,,,,,,,
1440768,9.73746109008789,12.0,7030,0.0003,-2.584165374934673,0.031391459074802695,0.241357421875,0.0,772.9166369438171,0.2,351.032958984375,0.029199727,,,,,
1441792,17.342761993408203,12.0,,,,,,,,,,,,,,,
1442816,19.761545181274414,12.0,7040,0.0003,-2.54047936424613,0.02446950132289203,0.258349609375,0.0,1050.0323635101317,0.2,642.7755737304688,0.034969285,,,,,
1443840,12.46348762512207,12.0,,,,,,,,,,,,,,,
1444864,21.597583770751953,12.0,7050,0.0003,-2.551003544032574,0.031083838162885513,0.255859375,5.960464477539063e-08,770.9230175971985,0.2,429.9913024902344,0.03872909,,,,,
1445888,16.876937866210938,12.0,,,,,,,,,,,,,,,
1446912,16.124401092529297,12.0,7060,0.0003,-2.555934827029705,0.03486607123340946,0.202197265625,0.0,667.7948258399963,0.2,341.1856689453125,0.02628367,,,,,
1447936,19.752674102783203,12.0,,,,,,,,,,,,,,,
1448960,22.56250762939453,12.0,7070,0.0003,-2.5403095930814743,0.030995629703102167,0.294091796875,-1.1920928955078125e-07,728.2065227508544,0.2,405.8627624511719,0.036568377,,,,,
1449984,19.106586456298828,12.0,,,,,,,,,,,,,,,
1451008,16.352794647216797,12.0,7080,0.0003,-2.5613578751683237,0.023516032808402088,0.402880859375,0.0,732.5053016662598,0.2,287.8227233886719,0.040241685,,,,,
1452032,14.091259002685547,12.0,,,,,,,,,,,,,,,
1453056,15.279241561889648,12.0,7090,0.0003,-2.6085554100573063,0.02902692707866663,0.2408203125,-1.1920928955078125e-07,810.6620764732361,0.2,385.2040100097656,0.03623923,,,,,
1454080,22.531837463378906,12.0,,,,,,,,,,,,,,,
1455104,19.82354164123535,12.0,7100,0.0003,-2.6482265748083593,0.024250924977241083,0.32978515625,0.0,573.2620765686036,0.2,323.4595947265625,0.035205998,,,,,
1456128,20.586135864257812,12.0,,,,,,,,,,,,,,,
1456128,,,,,,,,,,,,,139.37184957,12.0,320,1004,652
1457152,16.114595413208008,12.0,7110,0.0003,-2.65851664096117,0.02692110048228642,0.316357421875,-1.1920928955078125e-07,743.1436266899109,0.2,273.28924560546875,0.036082767,,,,,
1458176,21.570415496826172,12.0,,,,,,,,,,,,,,,
1459200,16.703433990478516,12.0,7120,0.0003,-2.6392218098044395,0.04203210172127001,0.237109375,1.1920928955078125e-07,646.9990294456481,0.2,404.0687255859375,0.020915192,,,,,
1460224,16.74938201904297,12.0,,,,,,,,,,,,,,,
1461248,18.983436584472656,12.0,7130,0.0003,-2.6439168214797975,0.026640330014924985,0.265869140625,0.0,597.0141714096069,0.2,330.943359375,0.029281667,,,,,
1462272,19.38274383544922,12.0,,,,,,,,,,,,,,,
1463296,21.863574981689453,12.0,7140,0.0003,-2.654180796444416,0.02052872714411933,0.172314453125,5.960464477539063e-08,689.8932291030884,0.2,295.9989013671875,0.017553618,,,,,
1464320,13.441835403442383,12.0,,,,,,,,,,,,,,,
1465344,11.088513374328613,12.0,7150,0.0003,-2.6038938269019125,0.02878974449558882,0.290625,0.0,923.4078015327453,0.2,464.6314697265625,0.032417193,,,,,
1466368,20.833921432495117,12.0,,,,,,,,,,,,,,,
1467392,21.266590118408203,12.0,7160,0.0003,-2.5827588185667993,0.017975841661973392,0.265771484375,0.0,581.5428451538086,0.2,305.2166442871094,0.028226145,,,,,
1468416,17.165122985839844,12.0,,,,,,,,,,,,,,,
1469440,17.32443618774414,12.0,7170,0.0003,-2.561551758646965,0.022343270327110077,0.1833984375,-1.1920928955078125e-07,734.205304813385,0.2,314.67559814453125,0.017733762,,,,,
1470464,16.088829040527344,12.0,,,,,,,,,,,,,,,
1471488,17.002832412719727,12.0,7180,0.0003,-2.5830937162041665,0.017378682404523716,0.287548828125,0.0,710.9387010574341,0.2,331.0902404785156,0.04225965,,,,,
1472512,20.951419830322266,12.0,,,,,,,,,,,,,,,
1473536,18.74197769165039,12.0,7190,0.0003,-2.5725350841879844,0.03572265274997335,0.33037109375,0.0,794.6065139770508,0.2,434.82769775390625,0.041768547,,,,,
1474560,7.913813591003418,12.0,,,,,,,,,,,,,,,
1475584,17.058881759643555,12.0,7200,0.0003,-2.5945394307374956,0.04167875945859123,0.2232421875,0.0,955.6651111602783,0.2,358.16290283203125,0.026977079,,,,,
1476608,19.467836380004883,12.0,,,,,,,,,,,,,,,
1476608,,,,,,,,,,,,,139.53394275,12.0,330,1037,651
1477632,18.91629409790039,12.0,7210,0.0003,-2.5748805843293665,0.02594818181823939,0.30498046875,-1.1920928955078125e-07,575.2798718452453,0.2,275.8586730957031,0.03638562,,,,,
1478656,22.443443298339844,12.0,,,,,,,,,,,,,,,
1479680,20.057483673095703,12.0,7220,0.0003,-2.617465513199568,0.038124249133397826,0.277392578125,0.0,758.5198211669922,0.2,273.4332275390625,0.029115494,,,,,
1480704,14.561433792114258,12.0,,,,,,,,,,,,,,,
1481728,16.723236083984375,12.0,7230,0.0003,-2.6310652658343314,0.03609877059643622,0.2595703125,-1.1920928955078125e-07,796.8318697929383,0.2,514.60546875,0.034923576,,,,,
1482752,24.748910903930664,12.0,,,,,,,,,,,,,,,
1483776,19.841506958007812,12.0,7240,0.0003,-2.6213988684117795,0.03789394495543093,0.300341796875,5.960464477539063e-08,736.2364931106567,0.2,261.85394287109375,0.037100658,,,,,
1484800,15.509501457214355,12.0,,,,,,,,,,,,,,,
1485824,15.683072090148926,12.0,7250,0.0003,-2.5891711808741094,0.03518229617620818,0.28095703125,0.0,775.2902995109558,0.2,376.835205078125,0.039533257,,,,,
1486848,23.61862564086914,12.0,,,,,,,,,,,,,,,
1487872,15.531637191772461,12.0,7260,0.0003,-2.575057548284531,0.032584867089462934,0.2759765625,0.0,683.166404914856,0.2,405.9243469238281,0.041130766,,,,,
1488896,21.24764633178711,12.0,,,,,,,,,,,,,,,
1489920,20.22743797302246,12.0,7270,0.0003,-2.4908843033015726,0.03854296900099143,0.343310546875,5.960464477539063e-08,1013.4671949386596,0.2,503.9058532714844,0.042112913,,,,,
1490944,19.84014892578125,12.0,,,,,,,,,,,,,,,
1491968,21.518272399902344,12.0,7280,0.0003,-2.518992246687412,0.03318871485098498,0.285205078125,0.0,816.2178028106689,0.2,406.8810729980469,0.04241342,,,,,
1492992,21.309289932250977,12.0,,,,,,,,,,,,,,,
1494016,21.65767478942871,12.0,7290,0.0003,-2.566252364963293,0.03708974681503605,0.311376953125,0.0,912.1575260162354,0.2,615.7244873046875,0.044563428,,,,,
1495040,20.438013076782227,12.0,,,,,,,,,,,,,,,
1496064,15.410268783569336,12.0,7300,0.0003,-2.5654925510287283,0.03190911249839701,0.347705078125,1.1920928955078125e-07,593.7890248298645,0.2,230.68038940429688,0.052191466,,,,,
1497088,23.322437286376953,12.0,,,,,,,,,,,,,,,
1497088,,,,,,,,,,,,,138.86133740000002,12.0,340,1067,652
1498112,19.648107528686523,12.0,7310,0.0003,-2.630416376143694,0.038593639442115094,0.278662109375,1.1920928955078125e-07,1079.752860736847,0.2,446.0884094238281,0.04010766,,,,,
1499136,19.798110961914062,12.0,,,,,,,,,,,,,,,
1500160,19.97896957397461,12.0,7320,0.0003,-2.6084511153399945,0.032212194867315705,0.295458984375,0.0,768.3081997871399,0.2,307.1081848144531,0.04719039,,,,,
1501184,19.06902503967285,12.0,,,,,,,,,,,,,,,
1502208,16.860984802246094,12.0,7330,0.0003,-2.612204724550247,0.029678183859505224,0.30791015625,0.0,645.8837008476257,0.2,340.4989318847656,0.04687193,,,,,
1503232,17.08768081665039,12.0,,,,,,,,,,,,,,,
1504256,17.529720306396484,12.0,7340,0.0003,-2.638781340420246,0.039311088036629374,0.264208984375,0.0,805.8024995803833,0.2,392.65496826171875,0.03632322,,,,,
1505280,22.965167999267578,12.0,,,,,,,,,,,,,,,
1506304,14.49888801574707,12.0,7350,0.0003,-2.6241006195545196,0.02584634017839562,0.267626953125,5.960464477539063e-08,916.002407836914,0.2,433.5602111816406,0.04443088,,,,,
1507328,24.01581573486328,12.0,,,,,,,,,,,,,,,
1508352,22.657360076904297,12.0,7360,0.0003,-2.6266002357006073,0.04251967508462258,0.27431640625,0.0,712.5665925979614,0.2,337.14300537109375,0.035735212,,,,,
1509376,18.37590789794922,12.0,,,,,,,,,,,,,,,
1510400,14.73784065246582,12.0,7370,0.0003,-2.619856110215187,0.03384591085778084,0.282861328125,-1.1920928955078125e-07,742.4549750328064,0.2,452.2109680175781,0.04468252,,,,,
1511424,18.198726654052734,12.0,,,,,,,,,,,,,,,
1512448,20.689050674438477,12.0,7380,0.0003,-2.6040134347975252,0.035171805474965366,0.317333984375,0.0,1062.0977069854737,0.2,479.6796875,0.045025654,,,,,
1513472,18.27870750427246,12.0,,,,,,,,,,,,,,,
1514496,19.751155853271484,12.0,7390,0.0003,-2.60800189524889,0.04146932173462119,0.3017578125,0.0,643.1013091087341,0.2,275.9164733886719,0.044159234,,,,,
1515520,20.616798400878906,12.0,,,,,,,,,,,,,,,
1516544,21.511497497558594,12.0,7400,0.0003,-2.5843438573181627,0.021145561231242026,0.241943359375,0.0,629.8337364196777,0.2,321.3500671386719,0.029795112,,,,,
1517568,14.824056625366211,12.0,,,,,,,,,,,,,,,
1517568,,,,,,,,,,,,,149.39107881,12.0,350,1102,650
1518592,17.355796813964844,12.0,7410,0.0003,-2.5695233210921287,0.024091842022608036,0.22216796875,0.0,636.8537737846375,0.2,282.0411376953125,0.023537211,,,,,
1519616,20.7102108001709,12.0,,,,,,,,,,,,,,,
1520640,17.377779006958008,12.0,7420,0.0003,-2.5569557398557663,0.02826373489224352,0.288134765625,0.0,528.0159010887146,0.2,245.9605712890625,0.039936952,,,,,
1521664,20.921945571899414,12.0,,,,,,,,,,,,,,,
1522688,20.840595245361328,12.0,7430,0.0003,-2.610363868623972,0.02895041588199092,0.337548828125,0.0,617.3139860153199,0.2,267.6159362792969,0.049428165,,,,,
1523712,23.936433792114258,12.0,,,,,,,,,,,,,,,
1524736,20.670955657958984,12.0,7440,0.0003,-2.56376036927104,0.03527710655180272,0.28125,0.0,665.0403142929077,0.2,299.0744934082031,0.033714265,,,,,
1525760,19.658180236816406,12.0,,,,,,,,,,,,,,,
1526784,22.667831420898438,12.0,7450,0.0003,-2.5522838823497294,0.03139179598219925,0.24482421875,0.0,734.9441319465637,0.2,383.81817626953125,0.032946885,,,,,
1527808,22.01165008544922,12.0,,,,,,,,,,,,,,,
1528832,20.090913772583008,12.0,7460,0.0003,-2.563466257601976,0.03610028604307445,0.360009765625,0.0,709.8590015411377,0.2,389.21124267578125,0.038079944,,,,,
1529856,18.484838485717773,12.0,,,,,,,,,,,,,,,
1530880,17.024423599243164,12.0,7470,0.0003,-2.642750917375088,0.03785817401076201,0.26064453125,0.0,750.9803858757019,0.2,503.27276611328125,0.041477524,,,,,
1531904,20.440155029296875,12.0,,,,,,,,,,,,,,,
1532928,16.105417251586914,12.0,7480,0.0003,-2.6259055748581885,0.029390124999918044,0.27490234375,5.960464477539063e-08,684.8122565269471,0.2,312.4882507324219,0.03820046,,,,,
1533952,12.233865737915039,12.0,,,,,,,,,,,,,,,
1534976,15.330331802368164,12.0,7490,0.0003,-2.5929884150624276,0.04017435902642319,0.3212890625,0.0,795.7473462104797,0.2,479.21405029296875,0.049413495,,,,,
1536000,19.557397842407227,12.0,,,,,,,,,,,,,,,
