time/total_timesteps,eval/mean_ep_length,eval/mean_reward,time/time_elapsed,rollout/ep_len_mean,time/fps,time/iterations,rollout/ep_rew_mean,train/learning_rate,train/clip_range,train/entropy_loss,train/clip_fraction,train/loss,train/explained_variance,train/approx_kl,train/std,train/policy_gradient_loss,train/n_updates,train/value_loss
399840,1200.0,13592.906965,,,,,,0.0003,0.2,-276.95175018310545,0.371435546875,1.006597876548767,0.0,0.03807756,0.9731127023696899,-0.03596460855333135,1940,2.23895098939538
401040,1200.0,13567.147234,,,,,,,,,,,,,,,,
401760,,,123,1200.0,249,15,4564.3575211200005,,,,,,,,,,,
402240,1200.0,14918.975348,,,,,,0.0003,0.2,-276.91923294067385,0.376318359375,0.9299664497375488,0.0,0.038071685,0.973034143447876,-0.03823993654223159,1950,2.1019271653145553
403440,1200.0,14975.377006,,,,,,,,,,,,,,,,
403808,,,132,1200.0,247,16,4568.51604169,,,,,,,,,,,
404640,1200.0,15166.874476,,,,,,0.0003,0.2,-276.73825483322145,0.3365234375,1.3853775262832642,0.0,0.03395026,0.97190260887146,-0.0328230997940409,1960,2.344410237669945
405840,1200.0,15191.285869,,,,,,,,,,,,,,,,
405856,,,141,1200.0,245,17,4573.047999140001,,,,,,,,,,,
407040,1200.0,14918.18381,,,,,,0.0003,0.2,-276.50707960128784,0.352783203125,0.9790526032447815,1.1920928955078125e-07,0.034136623,0.9706846475601196,-0.03609342653217027,1970,2.267588518932462
407904,,,148,1200.0,248,18,4575.44521969,,,,,,,,,,,
408240,1200.0,15155.148538,,,,,,0.0003,0.2,-276.25015811920167,0.35498046875,1.891466736793518,0.0,0.035734273,0.9696020483970642,-0.03706705265358323,1980,2.4603311236947776
409440,1200.0,15220.069972,,,,,,,,,,,,,,,,
409952,,,157,1200.0,246,19,4580.19493035,,,,,,,,,,,
410640,1200.0,19792.812847,,,,,,0.0003,0.2,-276.11240472793577,0.359326171875,1.545089602470398,0.0,0.03551732,0.9690878391265869,-0.03936572051461553,1990,3.346238386631012
411840,1200.0,19757.422445,,,,,,,,,,,,,,,,
412000,,,166,1200.0,245,20,4584.60428918,,,,,,,,,,,
413040,1200.0,19954.151909,,,,,,0.0003,0.2,-276.0614386558533,0.345556640625,1.7376707792282104,0.0,0.035761736,0.9691426157951355,-0.03229186981916428,2000,3.2316604405641556
414048,,,173,1200.0,248,21,4586.55808967,,,,,,,,,,,
414240,1200.0,17977.387817,,,,,,0.0003,0.2,-276.01819906234743,0.34501953125,1.3289079666137695,0.0,0.031049611,0.9690393805503845,-0.03403566623746883,2010,2.7459737475961448
415440,1200.0,17941.533489,,,,,,,,,,,,,,,,
416096,,,182,1200.0,247,22,4591.5269243699995,,,,,,,,,,,
416640,1200.0,20039.431364,,,,,,0.0003,0.2,-275.9061764717102,0.343798828125,2.142338514328003,0.0,0.033957284,0.9684277176856995,-0.03504075255477801,2020,3.256459567695856
417840,1200.0,20000.723814,,,,,,,,,,,,,,,,
418144,,,191,1200.0,246,23,4596.01438374,,,,,,,,,,,
419040,1200.0,19810.034155,,,,,,0.0003,0.2,-275.8006574630737,0.3470703125,1.673068642616272,5.960464477539063e-08,0.03572133,0.9679240584373474,-0.03816277485748287,2030,3.3005981270223854
420192,,,197,1200.0,248,24,4598.84465436,,,,,,,,,,,
420240,1200.0,20169.598317,,,,,,0.0003,0.2,-275.7756135940552,0.349267578125,1.9023929834365845,0.0,0.033926312,0.9682323336601257,-0.03180572830024175,2040,3.286650136113167
421440,1200.0,20138.297793,,,,,,,,,,,,,,,,
422240,,,206,1200.0,247,25,4603.65292873,,,,,,,,,,,
422640,1200.0,20108.021418,,,,,,0.0003,0.2,-275.70270891189574,0.342236328125,1.6136749982833862,0.0,0.03312078,0.9677083492279053,-0.03135055087914225,2050,3.2125410210341214
423840,1200.0,20071.366007,,,,,,,,,,,,,,,,
424288,,,215,1200.0,247,26,4608.67520633,,,,,,,,,,,
425040,1200.0,19420.695089,,,,,,0.0003,0.2,-275.5632788658142,0.371044921875,1.347639799118042,0.0,0.034272067,0.9668728709220886,-0.03875633911084151,2060,3.3696318730711936
426240,1200.0,19502.889994,,,,,,,,,,,,,,,,
426336,,,224,1200.0,246,27,4613.45097347,,,,,,,,,,,
427440,1200.0,18907.702878,,,,,,0.0003,0.2,-275.42128744125364,0.356689453125,1.3677923679351807,0.0,0.034126315,0.9663161635398865,-0.03368321754533099,2070,2.7407754242420195
428384,,,231,1200.0,248,28,4615.80332415,,,,,,,,,,,
428640,1200.0,14633.866709,,,,,,0.0003,0.2,-275.1463145256042,0.34638671875,1.351320505142212,0.0,0.031526417,0.9647494554519653,-0.0339909035974415,2080,2.8092176325619223
429840,1200.0,14661.741456,,,,,,,,,,,,,,,,
430432,,,239,1200.0,247,29,4620.65819664,,,,,,,,,,,
431040,1200.0,16281.128187,,,,,,0.0003,0.2,-275.01009492874147,0.37529296875,1.0652294158935547,0.0,0.03970877,0.9646115899085999,-0.03475322372105438,2090,2.8591272428631784
432240,1200.0,16327.697901,,,,,,,,,,,,,,,,
432480,,,248,1200.0,246,30,4625.4853852900005,,,,,,,,,,,
433440,1200.0,17536.065551,,,,,,0.0003,0.2,-274.86364421844485,0.38955078125,1.7488011121749878,-1.1920928955078125e-07,0.040948026,0.9638980031013489,-0.038155881919374225,2100,3.3903809148818254
434528,,,255,1200.0,248,31,4628.00016161,,,,,,,,,,,
434640,1200.0,17301.137686,,,,,,0.0003,0.2,-274.8184121131897,0.383544921875,1.473524808883667,0.0,0.040291633,0.9639894366264343,-0.03771060248982394,2110,3.2438962742686273
435840,1200.0,17310.417936,,,,,,,,,,,,,,,,
436576,,,264,1200.0,247,32,4633.94530039,,,,,,,,,,,
437040,1200.0,22598.920864,,,,,,0.0003,0.2,-274.82827749252317,0.3822265625,1.5556319952011108,5.960464477539063e-08,0.035871036,0.9640141129493713,-0.03973852112831082,2120,2.993456403538585
438240,1200.0,22563.058876,,,,,,,,,,,,,,,,
438624,,,273,1200.0,247,33,4639.874447949999,,,,,,,,,,,
439440,1200.0,22477.573201,,,,,,0.0003,0.2,-274.82324638366697,0.3537109375,1.4824976921081543,0.0,0.033691313,0.9640430212020874,-0.03284032918745652,2130,3.5070509053766727
440640,1200.0,22496.319606,,,,,,,,,,,,,,,,
440672,,,282,1200.0,246,34,4645.29803891,,,,,,,,,,,
441840,1200.0,22212.390368,,,,,,0.0003,0.2,-274.69757957458495,0.380126953125,2.3456122875213623,-1.1920928955078125e-07,0.03734357,0.9629976749420166,-0.03824217920191586,2140,3.896045997738838
442720,,,288,1200.0,248,35,4648.25783065,,,,,,,,,,,
443040,1200.0,18038.052735,,,,,,0.0003,0.2,-274.70881509780884,0.34326171875,1.4483492374420166,-1.1920928955078125e-07,0.032045018,0.9638655185699463,-0.034722436362062584,2150,3.51601684987545
444240,1200.0,18046.326581,,,,,,,,,,,,,,,,
444768,,,297,1200.0,247,36,4654.102399380001,,,,,,,,,,,
445440,1200.0,18942.899087,,,,,,0.0003,0.2,-274.59508934020994,0.36591796875,1.467015027999878,0.0,0.03762862,0.9626091718673706,-0.03875857184757479,2160,3.166271933168173
446640,1200.0,18999.850349,,,,,,,,,,,,,,,,
446816,,,306,1200.0,247,37,4660.337343220001,,,,,,,,,,,
447840,1200.0,20352.611382,,,,,,0.0003,0.2,-274.2901194572449,0.36201171875,2.1736063957214355,0.0,0.034936685,0.9612835049629211,-0.0362758863309864,2170,3.8075008049607275
448864,,,313,1200.0,248,38,4663.5413257400005,,,,,,,,,,,
449040,1200.0,20600.941336,,,,,,0.0003,0.2,-274.07573528289794,0.374365234375,1.5131194591522217,0.0,0.038862158,0.9602771997451782,-0.038030111414263955,2180,3.486948108673096
450240,1200.0,20612.390299,,,,,,,,,,,,,,,,
450912,,,322,1200.0,247,39,4669.33421274,,,,,,,,,,,
451440,1200.0,20518.462437,,,,,,0.0003,0.2,-273.9513172149658,0.37392578125,1.549811601638794,0.0,0.041291427,0.9597558379173279,-0.03750714326451998,2190,3.8086868055164813
452640,1200.0,20482.21215,,,,,,,,,,,,,,,,
452960,,,331,1200.0,247,40,4675.34145631,,,,,,,,,,,
453840,1200.0,20247.597587,,,,,,0.0003,0.2,-273.72452411651614,0.351416015625,1.947241187095642,-1.1920928955078125e-07,0.033292092,0.9585521817207336,-0.035029750358080494,2200,3.981557146459818
455008,,,337,1200.0,248,41,4678.60924686,,,,,,,,,,,
455040,1200.0,19969.340588,,,,,,0.0003,0.2,-273.51290464401245,0.3556640625,3.0619797706604004,0.0,0.035098244,0.9578256011009216,-0.03483580829342827,2210,5.404497553408146
456240,1200.0,19931.306287,,,,,,,,,,,,,,,,
457056,,,346,1200.0,248,42,4685.157063580001,,,,,,,,,,,
457440,1200.0,19981.051009,,,,,,0.0003,0.2,-273.3669385910034,0.3388671875,1.6628245115280151,0.0,0.03174139,0.9576506018638611,-0.03257827041816199,2220,4.036996473371983
458640,1200.0,19950.839857,,,,,,,,,,,,,,,,
459104,,,355,1200.0,247,43,4691.50283661,,,,,,,,,,,
459840,1200.0,19962.888751,,,,,,0.0003,0.2,-273.11980838775634,0.34599609375,1.4088631868362427,-1.1920928955078125e-07,0.033229858,0.956002950668335,-0.032308561848185494,2230,3.419099370390177
461040,1200.0,19964.533924,,,,,,,,,,,,,,,,
461152,,,364,1200.0,247,44,4698.24334431,,,,,,,,,,,
462240,1200.0,19915.149221,,,,,,0.0003,0.2,-272.9090633392334,0.371533203125,1.8763073682785034,0.0,0.03498311,0.9556036591529846,-0.04022464591253083,2240,5.0878893554210665
463200,,,371,1200.0,248,45,4701.61368082,,,,,,,,,,,
463440,1200.0,19814.971582,,,,,,0.0003,0.2,-272.8822623252869,0.34755859375,2.172173500061035,0.0,0.03311289,0.9556192755699158,-0.03622679970721947,2250,4.537920838594436
464640,1200.0,19776.809987,,,,,,,,,,,,,,,,
465248,,,380,1200.0,247,46,4708.845646209999,,,,,,,,,,,
465840,1200.0,19736.106394,,,,,,0.0003,0.2,-272.72758493423464,0.3630859375,1.4048151969909668,5.960464477539063e-08,0.037711732,0.9545518755912781,-0.03672157507680822,2260,3.4046152733266353
467040,1200.0,19757.225228,,,,,,,,,,,,,,,,
467296,,,388,1200.0,247,47,4716.93258133,,,,,,,,,,,
468240,1200.0,19807.376708,,,,,,0.0003,0.2,-272.56630544662477,0.345458984375,2.0003340244293213,-1.1920928955078125e-07,0.033294678,0.9540652632713318,-0.033184543703100644,2270,5.090797475725412
469344,,,395,1200.0,248,48,4720.46431886,,,,,,,,,,,
469440,1200.0,20163.302672,,,,,,0.0003,0.2,-272.34586839675904,0.3568359375,2.3074941635131836,0.0,0.033855557,0.9527171850204468,-0.035238570178626104,2280,4.531660551577806
470640,1200.0,20155.061527,,,,,,,,,,,,,,,,
471392,,,404,1200.0,247,49,4728.36680257,,,,,,,,,,,
471840,1200.0,20156.201051,,,,,,0.0003,0.2,-272.1949584007263,0.3416015625,2.275622606277466,0.0,0.038493194,0.9524888396263123,-0.031435857478936666,2290,5.194807779788971
473040,1200.0,20215.958243,,,,,,,,,,,,,,,,
473440,,,413,1200.0,247,50,4737.0821182,,,,,,,,,,,
474240,1200.0,19966.592814,,,,,,0.0003,0.2,-272.0934086799622,0.339404296875,2.940182685852051,5.960464477539063e-08,0.029856717,0.9518855214118958,-0.03128958757733926,2300,5.594100783020258
475440,1200.0,20008.230938,,,,,,,,,,,,,,,,
475488,,,422,1200.0,247,51,4745.608152690001,,,,,,,,,,,
476640,1200.0,20035.529432,,,,,,0.0003,0.2,-271.9925608634949,0.337109375,3.719367742538452,0.0,0.03693018,0.9514541029930115,-0.033448916306952015,2310,7.485931483656168
477536,,,429,1200.0,248,52,4750.200953850001,,,,,,,,,,,
477840,1200.0,19892.147803,,,,,,0.0003,0.2,-271.8079904556274,0.37392578125,1.8702653646469116,0.0,0.04169765,0.9504952430725098,-0.038762246014084664,2320,4.662445942312479
479040,1200.0,19912.638007,,,,,,,,,,,,,,,,
479584,,,438,1200.0,247,53,4758.8013164,,,,,,,,,,,
480240,1200.0,19249.638599,,,,,,0.0003,0.2,-271.67787141799926,0.337548828125,3.513883113861084,-1.1920928955078125e-07,0.03445929,0.9500236511230469,-0.031174751452635974,2330,6.079158153384924
481440,1200.0,19281.629496,,,,,,,,,,,,,,,,
481632,,,447,1200.0,246,54,4768.18693898,,,,,,,,,,,
482640,1200.0,18574.781433,,,,,,0.0003,0.2,-271.5966174125671,0.36416015625,2.7843596935272217,0.0,0.033776056,0.9498689770698547,-0.03806840350443963,2340,6.63805537968874
483680,,,454,1200.0,247,55,4772.423450890001,,,,,,,,,,,
483840,1200.0,17105.932398,,,,,,0.0003,0.2,-271.4821741104126,0.374755859375,2.460897207260132,0.0,0.03773275,0.949415922164917,-0.03925846932106651,2350,5.640543809533119
485040,1200.0,17117.060745,,,,,,,,,,,,,,,,
485728,,,463,1200.0,247,56,4783.012620500001,,,,,,,,,,,
486240,1200.0,15918.293448,,,,,,0.0003,0.2,-271.38595085144044,0.34375,2.347318172454834,-1.1920928955078125e-07,0.030539066,0.9488111138343811,-0.03205097511963686,2360,5.310378964990377
487440,1200.0,15906.650233,,,,,,,,,,,,,,,,
487776,,,472,1200.0,247,57,4793.2740414,,,,,,,,,,,
488640,1200.0,12598.209855,,,,,,0.0003,0.2,-271.3490003585815,0.3537109375,2.858232259750366,0.0,0.03192868,0.9489550590515137,-0.0325171488977503,2370,6.964061098545789
489824,,,479,1200.0,247,58,4798.01552214,,,,,,,,,,,
489840,1200.0,14776.58934,,,,,,0.0003,0.2,-271.1861762046814,0.3810546875,3.180850028991699,5.960464477539063e-08,0.04043032,0.9477553367614746,-0.036576034099562095,2380,6.00360267907381
491040,1200.0,14765.256345,,,,,,,,,,,,,,,,
491872,,,488,1200.0,247,59,4808.552309039999,,,,,,,,,,,
492240,1200.0,12936.471633,,,,,,0.0003,0.2,-270.9805000305176,0.3669921875,3.304100275039673,0.0,0.03638448,0.9471712708473206,-0.03607220814592438,2390,6.658211894333363
493440,1200.0,12971.358642,,,,,,,,,,,,,,,,
493920,,,496,1200.0,247,60,4819.734155170001,,,,,,,,,,,
494640,1200.0,9938.156559,,,,,,0.0003,0.2,-270.8841045379639,0.3474609375,4.8145246505737305,0.0,0.03875104,0.9469091296195984,-0.034853038896108045,2400,7.2168483719229695
495840,1200.0,9903.629587,,,,,,,,,,,,,,,,
495968,,,505,1200.0,246,61,4831.851753840001,,,,,,,,,,,
497040,1200.0,11729.678585,,,,,,0.0003,0.2,-270.627419090271,0.338623046875,4.294017791748047,5.960464477539063e-08,0.03578624,0.9450600147247314,-0.032347526738158196,2410,8.190166927874088
498016,,,512,1200.0,247,62,4837.99022176,,,,,,,,,,,
498240,1200.0,11880.614056,,,,,,0.0003,0.2,-270.42379264831544,0.356005859375,4.234536647796631,0.0,0.033495232,0.944858193397522,-0.031934457871830094,2420,8.234564091265202
499440,1200.0,11877.601229,,,,,,,,,,,,,,,,
500064,,,521,1200.0,247,63,4850.05482776,,,,,,,,,,,
500640,1200.0,9768.810728,,,,,,0.0003,0.2,-270.156351184845,0.365185546875,3.267195463180542,0.0,0.03628457,0.9428149461746216,-0.03755697380693164,2430,7.077023189514875
501840,1200.0,9773.768097,,,,,,,,,,,,,,,,
502112,,,530,1200.0,247,64,4862.32467976,,,,,,,,,,,
503040,1200.0,9622.323192,,,,,,0.0003,0.2,-269.8871494293213,0.36064453125,4.5739521980285645,0.0,0.038935397,0.942207932472229,-0.036665518123481886,2440,9.831637817621232
504160,,,537,1200.0,247,65,4868.75552777,,,,,,,,,,,
504240,1200.0,10592.568081,,,,,,0.0003,0.2,-269.72819480896,0.336572265625,3.6091887950897217,0.0,0.032250218,0.9414414167404175,-0.03126003324287012,2450,8.631300288438798
505440,1200.0,10643.220063,,,,,,,,,,,,,,,,
506208,,,545,1200.0,247,66,4883.09215269,,,,,,,,,,,
506640,1200.0,12206.088297,,,,,,0.0003,0.2,-269.47820472717285,0.369580078125,3.782093048095703,-1.1920928955078125e-07,0.04040551,0.9400578141212463,-0.03511385409219656,2460,7.067611032724381
507840,1200.0,12265.191601,,,,,,,,,,,,,,,,
508256,,,554,1200.0,247,67,4898.06539761,,,,,,,,,,,
509040,1200.0,14155.335517,,,,,,0.0003,0.2,-269.29224185943605,0.364501953125,5.7509942054748535,0.0,0.03571877,0.939673900604248,-0.035122159629827364,2470,10.654534015059472
510240,1200.0,14161.584329,,,,,,,,,,,,,,,,
510304,,,563,1200.0,247,68,4912.861763650001,,,,,,,,,,,
