eval/mean_ep_length,eval/mean_reward,time/total_timesteps,train/explained_variance,train/loss,train/entropy_loss,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/learning_rate,train/value_loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean
40.0,73.14273834228516,1396736,,,,,,,,,,,,,,,
40.0,66.238037109375,1397760,-1.1920928955078125e-07,8710.6533203125,-4.0448383629322056,0.285888671875,0.2,0.016316444758558646,0.0003,21126.18342285156,6820,0.024888048,,,,,
40.0,69.36693572998047,1398784,,,,,,,,,,,,,,,
40.0,70.46502685546875,1399808,0.0,10329.935546875,-4.045745287835598,0.26943359375,0.2,0.008074452207074501,0.0003,21832.847723388673,6830,0.02340557,,,,,
40.0,67.1671142578125,1400832,,,,,,,,,,,,,,,
40.0,70.2314453125,1401856,0.0,7341.73388671875,-4.0431401371955875,0.315576171875,0.2,0.012260176619747654,0.0003,18918.659429931642,6840,0.023942962,,,,,
40.0,71.43932342529297,1402880,,,,,,,,,,,,,,,
40.0,72.4508056640625,1403904,5.960464477539063e-08,9419.9921875,-4.052470611035824,0.341357421875,0.2,0.008737544417090248,0.0003,20733.040963745116,6850,0.027351486,,,,,
40.0,67.94113159179688,1404928,,,,,,,,,,,,,,,
40.0,70.6182861328125,1405952,0.0,11428.9287109375,-4.04509152173996,0.343359375,0.2,0.015749944346316623,0.0003,21110.44143066406,6860,0.026189901,,,,,
40.0,70.63795471191406,1406976,,,,,,,,,,,,,,,
40.0,67.13218688964844,1408000,0.0,12627.8359375,-4.050625413656235,0.318994140625,0.2,0.0029158835270209236,0.0003,24774.058215332032,6870,0.025609545,,,,,
40.0,73.35198974609375,1409024,,,,,,,,,,,,,,,
40.0,69.96943664550781,1410048,-1.1920928955078125e-07,9488.724609375,-4.039776685833931,0.318994140625,0.2,0.011398904762609163,0.0003,22323.5833404541,6880,0.026632346,,,,,
40.0,65.97348022460938,1411072,,,,,,,,,,,,,,,
40.0,73.20401000976562,1412096,5.960464477539063e-08,7554.05712890625,-4.029168243706226,0.29345703125,0.2,0.012196215614676476,0.0003,21264.486447143554,6890,0.023394335,,,,,
40.0,68.78306579589844,1413120,,,,,,,,,,,,,,,
,,1413120,,,,,,,,,,,1715.2534650200002,476,690,2968,40.0
40.0,68.35928344726562,1414144,5.960464477539063e-08,13535.8779296875,-4.026937624812126,0.295849609375,0.2,0.010113739089865703,0.0003,22107.554122924805,6900,0.021641593,,,,,
40.0,65.15826416015625,1415168,,,,,,,,,,,,,,,
40.0,66.38784790039062,1416192,0.0,12505.2578125,-4.019292971491813,0.289697265625,0.2,0.010370465880987468,0.0003,21135.420642089844,6910,0.023322927,,,,,
40.0,71.07459259033203,1417216,,,,,,,,,,,,,,,
40.0,64.29606628417969,1418240,0.0,12442.322265625,-4.036945736408233,0.291064453125,0.2,0.004632500620209612,0.0003,21677.709558105467,6920,0.023525648,,,,,
40.0,64.0865249633789,1419264,,,,,,,,,,,,,,,
40.0,65.94026184082031,1420288,0.0,9004.55859375,-4.076814264059067,0.381201171875,0.2,0.005655953194946051,0.0003,19824.844256591798,6930,0.029583689,,,,,
40.0,68.56135559082031,1421312,,,,,,,,,,,,,,,
40.0,73.628662109375,1422336,0.0,11950.8076171875,-4.096470537781715,0.2794921875,0.2,0.012624499994853978,0.0003,24239.678155517577,6940,0.023789737,,,,,
40.0,67.73544311523438,1423360,,,,,,,,,,,,,,,
40.0,70.7691650390625,1424384,5.960464477539063e-08,11073.470703125,-4.077294942736626,0.35341796875,0.2,0.01806500013626646,0.0003,20385.92317504883,6950,0.028642654,,,,,
40.0,69.64008331298828,1425408,,,,,,,,,,,,,,,
40.0,63.57099533081055,1426432,0.0,9598.2548828125,-4.084803509712219,0.385791015625,0.2,0.017310255326447078,0.0003,21429.030563354492,6960,0.029640015,,,,,
40.0,61.533050537109375,1427456,,,,,,,,,,,,,,,
40.0,69.56253051757812,1428480,0.0,7868.21533203125,-4.113956406712532,0.384033203125,0.2,0.01121513415419031,0.0003,17606.749029541017,6970,0.028185558,,,,,
40.0,70.21094512939453,1429504,,,,,,,,,,,,,,,
40.0,67.27030944824219,1430528,0.0,9450.2548828125,-4.111382953822613,0.398583984375,0.2,0.019059574784478173,0.0003,18854.08024291992,6980,0.030099574,,,,,
40.0,71.88855743408203,1431552,,,,,,,,,,,,,,,
40.0,71.45921325683594,1432576,0.0,9051.6142578125,-4.143658624589444,0.339013671875,0.2,0.021230754474527203,0.0003,18960.168978881837,6990,0.029918008,,,,,
40.0,69.78892517089844,1433600,,,,,,,,,,,,,,,
,,1433600,,,,,,,,,,,1728.6745814899996,476,700,3010,40.0
40.0,67.77556610107422,1434624,5.960464477539063e-08,10754.390625,-4.149721224606037,0.32568359375,0.2,0.020803342908038758,0.0003,21926.82890625,7000,0.029216822,,,,,
40.0,68.51310729980469,1435648,,,,,,,,,,,,,,,
40.0,66.21051025390625,1436672,0.0,9931.287109375,-4.153212030231953,0.353857421875,0.2,0.024069951799174306,0.0003,22382.028894042967,7010,0.031723045,,,,,
40.0,69.73826599121094,1437696,,,,,,,,,,,,,,,
40.0,71.06946563720703,1438720,-1.1920928955078125e-07,8178.83349609375,-4.16858456581831,0.325244140625,0.2,0.021217703849833923,0.0003,20841.647384643555,7020,0.028716307,,,,,
40.0,68.9571304321289,1439744,,,,,,,,,,,,,,,
40.0,69.27200317382812,1440768,1.1920928955078125e-07,10545.6181640625,-4.182628074288369,0.362255859375,0.2,0.018160526581050364,0.0003,20746.40393676758,7030,0.030722551,,,,,
40.0,69.2370834350586,1441792,,,,,,,,,,,,,,,
40.0,71.64761352539062,1442816,0.0,11575.8798828125,-4.164050363004208,0.43232421875,0.2,0.019910059665562585,0.0003,20363.28908691406,7040,0.03755814,,,,,
40.0,66.65349578857422,1443840,,,,,,,,,,,,,,,
40.0,68.56753540039062,1444864,-1.1920928955078125e-07,9613.9228515625,-4.175176712870598,0.3431640625,0.2,0.01776297393225832,0.0003,19901.491766357423,7050,0.028851109,,,,,
40.0,68.97704315185547,1445888,,,,,,,,,,,,,,,
40.0,67.85186767578125,1446912,0.0,12206.375,-4.174716120958328,0.332666015625,0.2,0.02888524186782888,0.0003,23123.362225341796,7060,0.030524047,,,,,
40.0,68.61878967285156,1447936,,,,,,,,,,,,,,,
40.0,68.7313461303711,1448960,-1.1920928955078125e-07,8626.830078125,-4.177149632573128,0.38828125,0.2,0.029610927766771055,0.0003,19639.580972290038,7070,0.035762455,,,,,
40.0,69.85261535644531,1449984,,,,,,,,,,,,,,,
40.0,66.47428894042969,1451008,-1.1920928955078125e-07,11288.7978515625,-4.185168966650963,0.37138671875,0.2,0.02680968460481381,0.0003,19990.622256469727,7080,0.032882273,,,,,
40.0,67.64219665527344,1452032,,,,,,,,,,,,,,,
40.0,66.41604614257812,1453056,1.1920928955078125e-07,11416.4755859375,-4.1625368118286135,0.3779296875,0.2,0.02270771645999048,0.0003,22595.51564941406,7090,0.03164067,,,,,
40.0,70.21025085449219,1454080,,,,,,,,,,,,,,,
,,1454080,,,,,,,,,,,1765.1002352399998,476,710,3052,40.0
40.0,69.2413101196289,1455104,5.960464477539063e-08,11353.0361328125,-4.141648210585117,0.412890625,0.2,0.019591715376009233,0.0003,21070.08387145996,7100,0.033976007,,,,,
40.0,68.32345581054688,1456128,,,,,,,,,,,,,,,
40.0,69.48883056640625,1457152,0.0,9025.0751953125,-4.156277489662171,0.388720703125,0.2,0.02070063434657641,0.0003,20168.007723999024,7110,0.033172585,,,,,
40.0,67.05921173095703,1458176,,,,,,,,,,,,,,,
40.0,72.93495178222656,1459200,0.0,9248.93359375,-4.16540147960186,0.415478515625,0.2,0.02210764716437552,0.0003,19887.149884033202,7120,0.03314013,,,,,
40.0,69.27642059326172,1460224,,,,,,,,,,,,,,,
40.0,68.65408325195312,1461248,0.0,13211.3369140625,-4.168496902287006,0.3697265625,0.2,0.021314829637412915,0.0003,21499.360510253908,7130,0.030846478,,,,,
40.0,66.24475860595703,1462272,,,,,,,,,,,,,,,
40.0,67.50062561035156,1463296,0.0,9164.82421875,-4.164474886655808,0.387939453125,0.2,0.02845432404137682,0.0003,18216.47156677246,7140,0.031927213,,,,,
40.0,69.63824462890625,1464320,,,,,,,,,,,,,,,
40.0,68.04255676269531,1465344,0.0,7556.7607421875,-4.176323580741882,0.414599609375,0.2,0.024931945064599857,0.0003,18044.498876953126,7150,0.035699755,,,,,
40.0,68.18438720703125,1466368,,,,,,,,,,,,,,,
40.0,71.77252960205078,1467392,-1.1920928955078125e-07,10328.0302734375,-4.180574344098568,0.381201171875,0.2,0.020984614656481427,0.0003,17289.25009765625,7160,0.030798057,,,,,
40.0,69.01898956298828,1468416,,,,,,,,,,,,,,,
40.0,66.24456787109375,1469440,0.0,10248.70703125,-4.210773466527462,0.354541015625,0.2,0.024941603023034987,0.0003,20694.313372802735,7170,0.030092759,,,,,
40.0,65.3614273071289,1470464,,,,,,,,,,,,,,,
40.0,66.90943145751953,1471488,-1.1920928955078125e-07,10894.080078125,-4.240074074268341,0.36640625,0.2,0.028360718552721664,0.0003,19431.3076171875,7180,0.032130912,,,,,
40.0,66.52217102050781,1472512,,,,,,,,,,,,,,,
40.0,66.64867401123047,1473536,0.0,9009.99609375,-4.230733229219913,0.4259765625,0.2,0.02266487727611093,0.0003,18035.234768676757,7190,0.03734033,,,,,
40.0,67.49412536621094,1474560,,,,,,,,,,,,,,,
,,1474560,,,,,,,,,,,1724.4169444999998,476,720,3093,40.0
40.0,65.37786865234375,1475584,5.960464477539063e-08,10303.517578125,-4.2090843096375465,0.34990234375,0.2,0.015685349353589118,0.0003,19326.460873413085,7200,0.027919408,,,,,
40.0,72.29888916015625,1476608,,,,,,,,,,,,,,,
40.0,66.61503601074219,1477632,0.0,11583.3857421875,-4.1936346426606175,0.417041015625,0.2,0.02631412271875888,0.0003,19170.636129760744,7210,0.03431969,,,,,
40.0,66.49225616455078,1478656,,,,,,,,,,,,,,,
40.0,64.00003051757812,1479680,5.960464477539063e-08,6701.10791015625,-4.2369011208415035,0.4259765625,0.2,0.02537210962473182,0.0003,16832.9548828125,7220,0.033075087,,,,,
40.0,72.74569702148438,1480704,,,,,,,,,,,,,,,
40.0,69.92526245117188,1481728,0.0,9375.27734375,-4.226385852694511,0.427099609375,0.2,0.021071053930791096,0.0003,18447.14125671387,7230,0.039277043,,,,,
40.0,69.80754089355469,1482752,,,,,,,,,,,,,,,
40.0,64.90081024169922,1483776,0.0,9254.720703125,-4.252217362821102,0.37431640625,0.2,0.03286709627573146,0.0003,18415.42169494629,7240,0.03745716,,,,,
40.0,71.46278381347656,1484800,,,,,,,,,,,,,,,
40.0,66.01446533203125,1485824,5.960464477539063e-08,7289.09228515625,-4.261149924993515,0.44560546875,0.2,0.02784134876274038,0.0003,18238.653237915038,7250,0.03905018,,,,,
40.0,66.37210083007812,1486848,,,,,,,,,,,,,,,
40.0,64.86211395263672,1487872,0.0,9354.9052734375,-4.289928515255451,0.521875,0.2,0.033113737488747574,0.0003,15791.376824951172,7260,0.05059412,,,,,
40.0,63.15887451171875,1488896,,,,,,,,,,,,,,,
40.0,66.97801208496094,1489920,5.960464477539063e-08,8234.759765625,-4.2487566590309145,0.3916015625,0.2,0.03253832331683952,0.0003,16507.803137207033,7270,0.033618346,,,,,
40.0,66.65037536621094,1490944,,,,,,,,,,,,,,,
40.0,64.68132019042969,1491968,0.0,8045.748046875,-4.1632994443178175,0.600390625,0.2,0.06796728657209314,0.0003,17302.18815917969,7280,0.06896704,,,,,
40.0,68.00933074951172,1492992,,,,,,,,,,,,,,,
40.0,62.31296920776367,1494016,0.0,8053.29833984375,-4.158433611690998,0.236572265625,0.2,0.04034033100178931,0.0003,18494.128048706054,7290,0.019530777,,,,,
40.0,70.45893859863281,1495040,,,,,,,,,,,,,,,
,,1495040,,,,,,,,,,,1713.07895052,476,730,3136,40.0
40.0,66.14945983886719,1496064,0.0,7096.98876953125,-4.152023826539517,0.22177734375,0.2,0.03587375878560124,0.0003,17233.968911743163,7300,0.021139663,,,,,
