eval/mean_reward,time/total_timesteps,eval/mean_ep_length,train/clip_fraction,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/value_loss,train/policy_gradient_loss,train/approx_kl,rollout/ep_rew_mean,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/fps
51.44639205932617,57344,36.0,,,,,,,,,,,,,,,
53.13197326660156,58368,36.0,0.36943359375,0.0003,76147.4296875,-1.1920928955078125e-07,280,-6.38387668132782,0.2,174072.45922851562,-0.043670532904798165,0.039897576,,,,,
50.575653076171875,59392,36.0,,,,,,,,,,,,,,,
46.98854064941406,60416,36.0,0.3400390625,0.0003,81035.328125,-1.1920928955078125e-07,290,-6.38336473107338,0.2,169005.24116210936,-0.04757248446694575,0.039793734,,,,,
52.534446716308594,61440,36.0,,,,,,,,,,,,,,,
,61440,,,,,,,,,,,,1227.54569127,116,30,36.0,526
48.519840240478516,62464,36.0,0.36904296875,0.0003,85235.46875,0.0,300,-6.382807610929012,0.2,166338.2255859375,-0.04564416754292324,0.043369766,,,,,
48.19859313964844,63488,36.0,,,,,,,,,,,,,,,
48.00278091430664,64512,36.0,0.358154296875,0.0003,79148.421875,1.1920928955078125e-07,310,-6.3820383042097095,0.2,160228.35576171876,-0.04404959949897602,0.041978694,,,,,
54.195064544677734,65536,36.0,,,,,,,,,,,,,,,
52.322174072265625,66560,36.0,0.379443359375,0.0003,90073.171875,0.0,320,-6.38138734549284,0.2,168389.19697265624,-0.0422419989539776,0.044426203,,,,,
51.97670364379883,67584,36.0,,,,,,,,,,,,,,,
55.145755767822266,68608,36.0,0.353955078125,0.0003,72268.8359375,0.0,330,-6.3805200740695,0.2,161865.86220703126,-0.04271024371264502,0.041777276,,,,,
50.6689453125,69632,36.0,,,,,,,,,,,,,,,
47.576297760009766,70656,36.0,0.380517578125,0.0003,93096.390625,-2.384185791015625e-07,340,-6.379551711678505,0.2,173474.1578125,-0.041458569653332236,0.04759823,,,,,
53.23930740356445,71680,36.0,,,,,,,,,,,,,,,
48.18889617919922,72704,36.0,0.35009765625,0.0003,93151.3203125,1.1920928955078125e-07,350,-6.378854519128799,0.2,166096.37221679688,-0.04817319271969609,0.042829387,,,,,
48.82008361816406,73728,36.0,,,,,,,,,,,,,,,
54.08433532714844,74752,36.0,0.3634765625,0.0003,72735.765625,0.0,360,-6.3779850378632545,0.2,171608.95502929686,-0.05024091902887449,0.041259598,,,,,
57.10118103027344,75776,36.0,,,,,,,,,,,,,,,
50.34103775024414,76800,36.0,0.36943359375,0.0003,88389.6875,-1.1920928955078125e-07,370,-6.377184182405472,0.2,177939.76333007813,-0.05012967870570719,0.04439055,,,,,
54.07939529418945,77824,36.0,,,,,,,,,,,,,,,
49.18490219116211,78848,36.0,0.375244140625,0.0003,89337.3359375,0.0,380,-6.376625350117683,0.2,173844.100390625,-0.0430377613985911,0.042259693,,,,,
42.35955047607422,79872,36.0,,,,,,,,,,,,,,,
45.1697998046875,80896,36.0,0.33857421875,0.0003,74763.8671875,0.0,390,-6.375759628415108,0.2,159722.29011230468,-0.048939448676537725,0.036047578,,,,,
54.205474853515625,81920,36.0,,,,,,,,,,,,,,,
,81920,,,,,,,,,,,,1242.8224762,155,40,36.0,528
48.27083969116211,82944,36.0,0.35986328125,0.0003,93530.640625,-1.1920928955078125e-07,400,-6.374922427535057,0.2,169180.710546875,-0.04504176303744316,0.03809043,,,,,
46.077781677246094,83968,36.0,,,,,,,,,,,,,,,
47.2643928527832,84992,36.0,0.363330078125,0.0003,79212.0234375,0.0,410,-6.374414436519146,0.2,159055.52016601563,-0.0442669244192075,0.041107364,,,,,
51.03977966308594,86016,36.0,,,,,,,,,,,,,,,
51.148624420166016,87040,36.0,0.381298828125,0.0003,73515.875,0.0,420,-6.373638181388378,0.2,162314.2373046875,-0.04329213999735657,0.04509922,,,,,
54.16743087768555,88064,36.0,,,,,,,,,,,,,,,
49.028690338134766,89088,36.0,0.348828125,0.0003,86285.6328125,-1.1920928955078125e-07,430,-6.373177227377892,0.2,154282.4939453125,-0.045132948621176186,0.039950464,,,,,
52.305667877197266,90112,36.0,,,,,,,,,,,,,,,
51.450416564941406,91136,36.0,0.375634765625,0.0003,78028.5078125,0.0,440,-6.372570139169693,0.2,154944.9798828125,-0.04304864534060471,0.04582787,,,,,
52.590484619140625,92160,36.0,,,,,,,,,,,,,,,
52.06047058105469,93184,36.0,0.351708984375,0.0003,74803.8359375,0.0,450,-6.371823827922344,0.2,148174.99548339844,-0.0492079014191404,0.039073445,,,,,
50.91447448730469,94208,36.0,,,,,,,,,,,,,,,
53.671913146972656,95232,36.0,0.361865234375,0.0003,77384.1015625,2.384185791015625e-07,460,-6.371038803458214,0.2,151475.37517089845,-0.04514419873594307,0.04396116,,,,,
49.34397888183594,96256,36.0,,,,,,,,,,,,,,,
49.225006103515625,97280,36.0,0.36455078125,0.0003,89985.03125,0.0,470,-6.369858130812645,0.2,167052.4548828125,-0.04388333609094843,0.042918924,,,,,
52.667110443115234,98304,36.0,,,,,,,,,,,,,,,
51.508758544921875,99328,36.0,0.356103515625,0.0003,89857.859375,0.0,480,-6.36905737221241,0.2,160088.14609375,-0.044268667633878066,0.040429097,,,,,
56.68010711669922,100352,36.0,,,,,,,,,,,,,,,
45.83967971801758,101376,36.0,0.34091796875,0.0003,72799.296875,1.1920928955078125e-07,490,-6.370288790762425,0.2,149368.81843261718,-0.04856598857440986,0.0392672,,,,,
53.94300842285156,102400,36.0,,,,,,,,,,,,,,,
,102400,,,,,,,,,,,,1217.9362166300002,193,50,36.0,529
55.8927001953125,103424,36.0,0.350439453125,0.0003,79560.0,-1.1920928955078125e-07,500,-6.3697445198893545,0.2,152713.2145263672,-0.044763332878937946,0.040939637,,,,,
51.129241943359375,104448,36.0,,,,,,,,,,,,,,,
48.23018264770508,105472,36.0,0.367431640625,0.0003,85427.71875,0.0,510,-6.368429985642433,0.2,157647.12236328126,-0.04306120607070625,0.044490337,,,,,
48.96793746948242,106496,36.0,,,,,,,,,,,,,,,
49.87028503417969,107520,36.0,0.36494140625,0.0003,69971.984375,0.0,520,-6.3673173353075985,0.2,154809.5834472656,-0.04174427906982601,0.04338324,,,,,
57.32270050048828,108544,36.0,,,,,,,,,,,,,,,
53.26378631591797,109568,36.0,0.362841796875,0.0003,73902.5703125,0.0,530,-6.366917762160301,0.2,157907.84382324218,-0.043545481443288736,0.041510507,,,,,
49.38465118408203,110592,36.0,,,,,,,,,,,,,,,
46.46710205078125,111616,36.0,0.371826171875,0.0003,79154.796875,-1.1920928955078125e-07,540,-6.366919325292111,0.2,160377.67385253907,-0.04404539787792601,0.04303609,,,,,
49.66703796386719,112640,36.0,,,,,,,,,,,,,,,
50.442298889160156,113664,36.0,0.3505859375,0.0003,64223.03125,0.0,550,-6.36623033285141,0.2,154926.28205566405,-0.04998414386063814,0.044110075,,,,,
54.08103942871094,114688,36.0,,,,,,,,,,,,,,,
50.68849182128906,115712,36.0,0.36865234375,0.0003,72679.109375,0.0,560,-6.364954817295074,0.2,156847.85278320312,-0.04526190373580903,0.03961849,,,,,
50.81810760498047,116736,36.0,,,,,,,,,,,,,,,
53.57644271850586,117760,36.0,0.35380859375,0.0003,74350.234375,0.0,570,-6.36389311850071,0.2,152502.8983154297,-0.041797712049447,0.039729014,,,,,
49.39823532104492,118784,36.0,,,,,,,,,,,,,,,
52.461326599121094,119808,36.0,0.34833984375,0.0003,77441.296875,-2.384185791015625e-07,580,-6.36324871480465,0.2,154520.0118408203,-0.04595678764162585,0.04158539,,,,,
46.655860900878906,120832,36.0,,,,,,,,,,,,,,,
54.883541107177734,121856,36.0,0.360107421875,0.0003,78464.1484375,0.0,590,-6.36310296356678,0.2,147367.54289550782,-0.04220659544225782,0.038679264,,,,,
56.32774353027344,122880,36.0,,,,,,,,,,,,,,,
,122880,,,,,,,,,,,,1236.37262583,231,60,36.0,531
47.01324462890625,123904,36.0,0.367333984375,0.0003,71820.0546875,1.1920928955078125e-07,600,-6.36220306456089,0.2,150748.40817871093,-0.04050177561002784,0.04379064,,,,,
46.98820495605469,124928,36.0,,,,,,,,,,,,,,,
52.92204284667969,125952,36.0,0.3578125,0.0003,68914.9453125,0.0,610,-6.361298614740372,0.2,149192.88459472655,-0.040779325703624636,0.042572968,,,,,
52.27352523803711,126976,36.0,,,,,,,,,,,,,,,
49.8538818359375,128000,36.0,0.35009765625,0.0003,64001.47265625,-1.1920928955078125e-07,620,-6.360911214351654,0.2,143236.71184082032,-0.0465785865962971,0.040944442,,,,,
53.025146484375,129024,36.0,,,,,,,,,,,,,,,
52.25639343261719,130048,36.0,0.340966796875,0.0003,82668.2265625,0.0,630,-6.360897745192051,0.2,157321.73044433593,-0.048225532611832024,0.040562157,,,,,
55.05510711669922,131072,36.0,,,,,,,,,,,,,,,
54.16004180908203,132096,36.0,0.360791015625,0.0003,83214.6953125,1.1920928955078125e-07,640,-6.360675852000713,0.2,152397.93615722656,-0.04345836350112222,0.04226334,,,,,
50.818031311035156,133120,36.0,,,,,,,,,,,,,,,
51.411590576171875,134144,36.0,0.3646484375,0.0003,67754.125,0.0,650,-6.360197664797306,0.2,149588.39362792968,-0.044670288066845386,0.041039407,,,,,
52.5999755859375,135168,36.0,,,,,,,,,,,,,,,
47.988189697265625,136192,36.0,0.36396484375,0.0003,72152.8359375,0.0,660,-6.359895189106465,0.2,143623.05095214845,-0.04634200556320138,0.04065425,,,,,
58.393714904785156,137216,36.0,,,,,,,,,,,,,,,
47.207366943359375,138240,36.0,0.35791015625,0.0003,86098.2265625,0.0,670,-6.359391407668591,0.2,157640.26279296874,-0.04539599186973646,0.041943856,,,,,
54.15747833251953,139264,36.0,,,,,,,,,,,,,,,
44.959346771240234,140288,36.0,0.365087890625,0.0003,65186.0546875,2.384185791015625e-07,680,-6.358490839600563,0.2,141332.22521972656,-0.04460952486842871,0.04130351,,,,,
52.49686813354492,141312,36.0,,,,,,,,,,,,,,,
50.115474700927734,142336,36.0,0.3466796875,0.0003,66971.140625,0.0,690,-6.357423546910286,0.2,148309.90178222657,-0.04407934061891865,0.0393058,,,,,
53.758827209472656,143360,36.0,,,,,,,,,,,,,,,
,143360,,,,,,,,,,,,1232.27550697,269,70,36.0,532
54.47016143798828,144384,36.0,0.3734375,0.0003,63888.37109375,-2.384185791015625e-07,700,-6.3555175304412845,0.2,143983.34626464843,-0.03648305944225285,0.042878084,,,,,
50.81600570678711,145408,36.0,,,,,,,,,,,,,,,
51.962921142578125,146432,36.0,0.353662109375,0.0003,71691.796875,0.0,710,-6.354490043222905,0.2,142401.11921386718,-0.046098303102189674,0.04198296,,,,,
53.57724380493164,147456,36.0,,,,,,,,,,,,,,,
48.39643478393555,148480,36.0,0.360302734375,0.0003,76152.15625,0.0,720,-6.354477907717228,0.2,149900.28383789063,-0.04122928873402998,0.04160986,,,,,
52.734622955322266,149504,36.0,,,,,,,,,,,,,,,
47.797637939453125,150528,36.0,0.36025390625,0.0003,63804.47265625,0.0,730,-6.353877507150173,0.2,146804.73842773438,-0.041475833306321874,0.044004988,,,,,
54.831825256347656,151552,36.0,,,,,,,,,,,,,,,
54.42203903198242,152576,36.0,0.343505859375,0.0003,66980.7578125,0.0,740,-6.352808870375156,0.2,146525.87521972656,-0.050542097742436454,0.038159423,,,,,
55.382110595703125,153600,36.0,,,,,,,,,,,,,,,
51.724090576171875,154624,36.0,0.334375,0.0003,65434.70703125,0.0,750,-6.351253516972065,0.2,133923.08479003905,-0.04662512001232244,0.03916125,,,,,
59.01235580444336,155648,36.0,,,,,,,,,,,,,,,
56.039344787597656,156672,36.0,0.353076171875,0.0003,68434.234375,5.960464477539063e-08,760,-6.3496200233697895,0.2,139592.63049316406,-0.044474913342855873,0.03752991,,,,,
51.21780776977539,157696,36.0,,,,,,,,,,,,,,,
48.79114532470703,158720,36.0,0.35419921875,0.0003,67379.96875,0.0,770,-6.348064363002777,0.2,138626.82138671874,-0.04558043074794114,0.042335875,,,,,
53.84109115600586,159744,36.0,,,,,,,,,,,,,,,
48.55522537231445,160768,36.0,0.365380859375,0.0003,67420.1640625,-1.1920928955078125e-07,780,-6.346703538298607,0.2,140820.31403808593,-0.042954830365488306,0.043908264,,,,,
54.231021881103516,161792,36.0,,,,,,,,,,,,,,,
51.145050048828125,162816,36.0,0.350244140625,0.0003,84030.09375,0.0,790,-6.345272971689701,0.2,147178.75490722657,-0.04395266138599254,0.03945316,,,,,
52.246971130371094,163840,36.0,,,,,,,,,,,,,,,
,163840,,,,,,,,,,,,1250.30873564,307,80,36.0,533
51.57958984375,164864,36.0,0.363671875,0.0003,79536.9375,5.960464477539063e-08,800,-6.344294700026512,0.2,143901.9166015625,-0.0431082226918079,0.042705316,,,,,
52.930660247802734,165888,36.0,,,,,,,,,,,,,,,
49.82488250732422,166912,36.0,0.382421875,0.0003,69250.8203125,0.0,810,-6.343665470182896,0.2,135184.4466064453,-0.04170088689425029,0.04558102,,,,,
48.6414909362793,167936,36.0,,,,,,,,,,,,,,,
46.75870132446289,168960,36.0,0.349462890625,0.0003,65732.296875,0.0,820,-6.343458752334118,0.2,143335.50021972656,-0.043583677703281865,0.04257611,,,,,
49.82373809814453,169984,36.0,,,,,,,,,,,,,,,
55.790679931640625,171008,36.0,0.358447265625,0.0003,73597.875,0.0,830,-6.343621256947517,0.2,140727.94865722657,-0.04337878476944752,0.03998152,,,,,
53.83049774169922,172032,36.0,,,,,,,,,,,,,,,
53.24339294433594,173056,36.0,0.3474609375,0.0003,62286.61328125,0.0,840,-6.343498525023461,0.2,136540.58732910157,-0.0464039278565906,0.038083933,,,,,
51.60293960571289,174080,36.0,,,,,,,,,,,,,,,
52.481239318847656,175104,36.0,0.36142578125,0.0003,67988.7265625,0.0,850,-6.34194438457489,0.2,133130.269921875,-0.038283876806963234,0.039262526,,,,,
43.292877197265625,176128,36.0,,,,,,,,,,,,,,,
56.89649200439453,177152,36.0,0.36591796875,0.0003,76736.046875,-1.1920928955078125e-07,860,-6.339851140975952,0.2,138277.33310546874,-0.04214567529270426,0.043202523,,,,,
48.32362747192383,178176,36.0,,,,,,,,,,,,,,,
50.459999084472656,179200,36.0,0.377978515625,0.0003,70976.6640625,0.0,870,-6.338599979877472,0.2,142059.6294921875,-0.036041482770815494,0.04418434,,,,,
43.33445358276367,180224,36.0,,,,,,,,,,,,,,,
54.62639236450195,181248,36.0,0.376708984375,0.0003,70674.0859375,0.0,880,-6.338078640401363,0.2,138912.17556152344,-0.039175429727765734,0.04271592,,,,,
50.51598358154297,182272,36.0,,,,,,,,,,,,,,,
47.78321838378906,183296,36.0,0.364599609375,0.0003,66970.53125,1.1920928955078125e-07,890,-6.338789758086205,0.2,132590.8050048828,-0.04393473002128303,0.044865564,,,,,
44.63868713378906,184320,36.0,,,,,,,,,,,,,,,
50.69481658935547,185344,36.0,0.358740234375,0.0003,64720.70703125,0.0,900,-6.338056726753711,0.2,136735.8950683594,-0.04341316830250434,0.040642016,,,,,
52.686588287353516,186368,36.0,,,,,,,,,,,,,,,
49.414886474609375,187392,36.0,0.340087890625,0.0003,72290.2421875,0.0,910,-6.336194175481796,0.2,137534.8284423828,-0.03880331842810847,0.043075047,,,,,
49.20167541503906,188416,36.0,,,,,,,,,,,,,,,
57.07293701171875,189440,36.0,0.367529296875,0.0003,68056.7578125,0.0,920,-6.3347881272435185,0.2,133623.3010986328,-0.04272513159667142,0.041866884,,,,,
50.94760513305664,190464,36.0,,,,,,,,,,,,,,,
