eval/mean_reward,eval/mean_ep_length,time/total_timesteps,train/n_updates,train/learning_rate,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/approx_kl,train/entropy_loss,train/value_loss,train/policy_gradient_loss,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps
15.45435905456543,12.0,1024,,,,,,,,,,,,,,,
15.089656829833984,12.0,2048,,,,,,,,,,,,,,,
13.728856086730957,12.0,3072,10,0.0003,-7.450580596923828e-05,0.296630859375,1875.1400146484375,0.2,0.03488884,-3.9077038668096065,4087.1118240356445,-0.0528690354898572,,,,,
14.435941696166992,12.0,4096,,,,,,,,,,,,,,,
14.866334915161133,12.0,5120,20,0.0003,0.0,0.326611328125,1913.14306640625,0.2,0.03544667,-3.8988123677670954,3721.2227226257323,-0.054978587717050685,,,,,
14.949592590332031,12.0,6144,,,,,,,,,,,,,,,
17.033071517944336,12.0,7168,30,0.0003,0.0,0.3169921875,1950.487548828125,0.2,0.032710686,-3.891179724782705,4447.076191711426,-0.06110546923591755,,,,,
10.827527046203613,12.0,8192,,,,,,,,,,,,,,,
13.416812896728516,12.0,9216,40,0.0003,5.960464477539063e-08,0.31474609375,2065.90478515625,0.2,0.034695253,-3.8815657041966913,4251.457974243164,-0.05726074976264499,,,,,
15.951745986938477,12.0,10240,,,,,,,,,,,,,,,
15.273245811462402,12.0,11264,50,0.0003,5.960464477539063e-08,0.340771484375,1985.06640625,0.2,0.04159502,-3.8695023849606516,4210.58150177002,-0.05596570532652549,,,,,
16.976444244384766,12.0,12288,,,,,,,,,,,,,,,
14.96706771850586,12.0,13312,60,0.0003,0.0,0.345361328125,1779.96484375,0.2,0.04034296,-3.8550730921328067,3995.604513549805,-0.057028380961855876,,,,,
15.238941192626953,12.0,14336,,,,,,,,,,,,,,,
13.006385803222656,12.0,15360,70,0.0003,-1.1920928955078125e-07,0.31923828125,1877.836181640625,0.2,0.03696827,-3.858686838299036,4035.6300827026366,-0.053073194471653554,,,,,
15.842406272888184,12.0,16384,,,,,,,,,,,,,,,
17.10126495361328,12.0,17408,80,0.0003,0.0,0.325390625,1709.6051025390625,0.2,0.039203197,-3.852048971503973,3806.163367462158,-0.055594659451162445,,,,,
13.393617630004883,12.0,18432,,,,,,,,,,,,,,,
16.574703216552734,12.0,19456,90,0.0003,0.0,0.334716796875,1758.5772705078125,0.2,0.037866514,-3.8475954070687295,3731.2997184753417,-0.05091041847481392,,,,,
17.537254333496094,12.0,20480,,,,,,,,,,,,,,,
,,20480,,,,,,,,,,,119.64796249000001,12.0,36,10,567
13.039379119873047,12.0,21504,100,0.0003,0.0,0.330224609375,1573.23193359375,0.2,0.0405354,-3.8450346194207667,4000.132258605957,-0.05019469068793114,,,,,
16.869312286376953,12.0,22528,,,,,,,,,,,,,,,
12.500711441040039,12.0,23552,110,0.0003,0.0,0.344677734375,1951.4283447265625,0.2,0.04162546,-3.8442202866077424,4225.570720672607,-0.05161200595030095,,,,,
16.51295280456543,12.0,24576,,,,,,,,,,,,,,,
14.10012435913086,12.0,25600,120,0.0003,0.0,0.339111328125,1775.6695556640625,0.2,0.040848844,-3.8332791298627855,3890.922498321533,-0.05386543646454811,,,,,
12.695817947387695,12.0,26624,,,,,,,,,,,,,,,
12.349170684814453,12.0,27648,130,0.0003,0.0,0.31669921875,2260.412109375,0.2,0.040186714,-3.82407626286149,4438.4636505126955,-0.05323076282511465,,,,,
14.761978149414062,12.0,28672,,,,,,,,,,,,,,,
13.43027114868164,12.0,29696,140,0.0003,5.960464477539063e-08,0.376904296875,1594.3157958984375,0.2,0.04882077,-3.8021819584071634,3675.9214836120605,-0.05468664682994131,,,,,
15.34644889831543,12.0,30720,,,,,,,,,,,,,,,
15.905338287353516,12.0,31744,150,0.0003,0.0,0.400048828125,2048.207275390625,0.2,0.05736164,-3.766524938493967,4001.879665374756,-0.05370575677661691,,,,,
18.800010681152344,12.0,32768,,,,,,,,,,,,,,,
18.766395568847656,12.0,33792,160,0.0003,0.0,0.415283203125,1552.0458984375,0.2,0.060145598,-3.7449558854103087,3898.3438941955565,-0.05045679522445425,,,,,
16.247055053710938,12.0,34816,,,,,,,,,,,,,,,
16.00447654724121,12.0,35840,170,0.0003,5.960464477539063e-08,0.422705078125,1447.2647705078125,0.2,0.062047116,-3.7251366689801215,3728.298808288574,-0.048782033400493675,,,,,
14.297369003295898,12.0,36864,,,,,,,,,,,,,,,
14.872640609741211,12.0,37888,180,0.0003,0.0,0.367529296875,1987.39208984375,0.2,0.058937743,-3.694934305548668,4005.0181358337404,-0.05085111008374952,,,,,
13.458045959472656,12.0,38912,,,,,,,,,,,,,,,
