time/total_timesteps,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/clip_fraction,train/explained_variance,train/n_updates,train/value_loss,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,rollout/ep_rew_mean
937984,120.0,65.03998565673828,,,,,,,,,,,,,,,
939008,120.0,67.78968811035156,0.0003,42.86333084106445,-3.4887586355209352,0.3,-0.030527544344658965,0.042636476,0.22626953125,0.0,4580,53.90849367678165,,,,,
940032,120.0,67.2447509765625,,,,,,,,,,,,,,,
941056,120.0,67.07621002197266,0.0003,60.86710739135742,-3.5104118321090936,0.3,-0.019198492886425812,0.030706823,0.168994140625,-1.1920928955078125e-07,4590,51.198545596003534,,,,,
942080,120.0,68.22633361816406,,,,,,,,,,,,,,,
943104,120.0,68.28692626953125,0.0003,104.8132095336914,-3.489235293492675,0.3,-0.01757877665149863,0.02840688,0.149609375,0.0,4600,57.858544835448264,,,,,
944128,120.0,65.31324005126953,,,,,,,,,,,,,,,
944128,,,,,,,,,,,,,120.0,395,70,362,68.08012036
945152,120.0,61.83146667480469,0.0003,42.17452621459961,-3.4771419268101456,0.3,-0.01939917133495328,0.03987487,0.187939453125,0.0,4610,51.9226619720459,,,,,
946176,120.0,66.07669830322266,,,,,,,,,,,,,,,
947200,120.0,65.32938385009766,0.0003,45.92295455932617,-3.5666863270103932,0.3,-0.018825506301800486,0.036916554,0.149609375,5.960464477539063e-08,4620,61.29454086124897,,,,,
948224,120.0,63.04779815673828,,,,,,,,,,,,,,,
949248,120.0,70.79251098632812,0.0003,102.92245483398438,-3.5708611477166414,0.3,-0.01890862256695982,0.040174063,0.155859375,0.0,4630,58.33547542691231,,,,,
950272,120.0,69.6280746459961,,,,,,,,,,,,,,,
951296,120.0,66.55833435058594,0.0003,90.50018310546875,-3.6217520643025636,0.3,-0.020395848884800217,0.035597134,0.18916015625,0.0,4640,57.65857084095478,,,,,
952320,120.0,64.28388214111328,,,,,,,,,,,,,,,
953344,120.0,64.71765899658203,0.0003,49.837711334228516,-3.6675473265349865,0.3,-0.019028844010608736,0.034126543,0.1796875,0.0,4650,66.12112241685391,,,,,
954368,120.0,70.62908935546875,,,,,,,,,,,,,,,
955392,120.0,69.39141845703125,0.0003,48.85490798950195,-3.616563465818763,0.3,-0.015457177005737321,0.029153729,0.147509765625,0.0,4660,66.19917768537998,,,,,
956416,120.0,69.38457489013672,,,,,,,,,,,,,,,
957440,120.0,66.30106353759766,0.0003,62.8172492980957,-3.5719461534172297,0.3,-0.021813746987754713,0.031970456,0.152734375,0.0,4670,60.34372180998325,,,,,
958464,120.0,69.40487670898438,,,,,,,,,,,,,,,
959488,120.0,67.57376098632812,0.0003,66.00205993652344,-3.5766505625098945,0.3,-0.021885747674969026,0.03895935,0.2072265625,-1.1920928955078125e-07,4680,62.22105261981487,,,,,
960512,120.0,66.80699920654297,,,,,,,,,,,,,,,
961536,120.0,69.6852798461914,0.0003,55.82917404174805,-3.48496663980186,0.3,-0.020172073306457605,0.030775938,0.186572265625,1.1920928955078125e-07,4690,66.4086239129305,,,,,
962560,120.0,65.12164306640625,,,,,,,,,,,,,,,
963584,120.0,70.83926391601562,0.0003,56.57671356201172,-3.479224370792508,0.3,-0.017932746183578274,0.037761986,0.2015625,0.0,4700,49.31811857223511,,,,,
964608,120.0,70.82130432128906,,,,,,,,,,,,,,,
964608,,,,,,,,,,,,,120.0,451,80,362,69.21188868
965632,120.0,67.01914978027344,0.0003,46.41958999633789,-3.5452145796269177,0.3,-0.020753598448936827,0.037110426,0.180224609375,0.0,4710,51.236648191511634,,,,,
966656,120.0,68.26835632324219,,,,,,,,,,,,,,,
967680,120.0,66.28366088867188,0.0003,86.1239242553711,-3.56768559589982,0.3,-0.021750376845011486,0.035698965,0.186181640625,0.0,4720,60.88618357479572,,,,,
968704,120.0,70.13971710205078,,,,,,,,,,,,,,,
969728,120.0,66.8837661743164,0.0003,62.10914611816406,-3.582881795614958,0.3,-0.022441441513365135,0.035981953,0.206103515625,5.960464477539063e-08,4730,60.49489785134792,,,,,
970752,120.0,69.91242980957031,,,,,,,,,,,,,,,
971776,120.0,63.96271514892578,0.0003,48.944576263427734,-3.6003403570502996,0.3,-0.02029741157675744,0.029821549,0.155712890625,0.0,4740,50.48511675149202,,,,,
972800,120.0,65.39198303222656,,,,,,,,,,,,,,,
973824,120.0,66.43669128417969,0.0003,52.08232116699219,-3.6027212239801885,0.3,-0.013416810499620624,0.026072433,0.139013671875,0.0,4750,53.315618474781516,,,,,
974848,120.0,64.54574584960938,,,,,,,,,,,,,,,
975872,120.0,64.58335876464844,0.0003,68.65718841552734,-3.559584654122591,0.3,-0.02252555245431722,0.03644,0.19072265625,0.0,4760,59.15141344666481,,,,,
976896,120.0,71.58137512207031,,,,,,,,,,,,,,,
977920,120.0,68.42884826660156,0.0003,72.61607360839844,-3.567336443811655,0.3,-0.021703789348975988,0.041578796,0.180517578125,-1.1920928955078125e-07,4770,62.04516437351704,,,,,
978944,120.0,72.11214447021484,,,,,,,,,,,,,,,
979968,120.0,70.31116485595703,0.0003,51.789268493652344,-3.5675259992480277,0.3,-0.018535148876253515,0.032587618,0.16875,0.0,4780,66.3092131882906,,,,,
980992,120.0,68.8110580444336,,,,,,,,,,,,,,,
982016,120.0,73.58447265625,0.0003,79.00209045410156,-3.5537936612963676,0.3,-0.018170554929383798,0.035458595,0.16962890625,0.0,4790,58.79133723080158,,,,,
983040,120.0,72.83273315429688,,,,,,,,,,,,,,,
984064,120.0,68.27607727050781,0.0003,63.419612884521484,-3.50263282507658,0.3,-0.015052565592486643,0.034818843,0.157177734375,5.960464477539063e-08,4800,62.23996363282204,,,,,
985088,120.0,70.18353271484375,,,,,,,,,,,,,,,
985088,,,,,,,,,,,,,120.0,507,90,362,68.46450573999999
986112,120.0,66.72041320800781,0.0003,50.25838088989258,-3.517312315106392,0.3,-0.022010340692213505,0.034781702,0.203173828125,5.960464477539063e-08,4810,62.50430664718151,,,,,
987136,120.0,72.40440368652344,,,,,,,,,,,,,,,
988160,120.0,69.1800308227539,0.0003,67.10881042480469,-3.5216511018574237,0.3,-0.019543273802264595,0.029365648,0.165283203125,-1.1920928955078125e-07,4820,62.661895921826364,,,,,
989184,120.0,73.71478271484375,,,,,,,,,,,,,,,
990208,120.0,67.30569458007812,0.0003,37.43904113769531,-3.530729917809367,0.3,-0.017133069340343355,0.03007869,0.16083984375,5.960464477539063e-08,4830,57.5142185986042,,,,,
991232,120.0,71.09043884277344,,,,,,,,,,,,,,,
992256,120.0,69.12886047363281,0.0003,43.616973876953125,-3.5737002063542604,0.3,-0.016183284028920754,0.034431122,0.17724609375,1.1920928955078125e-07,4840,54.09069643318653,,,,,
993280,120.0,69.73489379882812,,,,,,,,,,,,,,,
994304,120.0,66.50038146972656,0.0003,103.74298858642578,-3.5839156601577997,0.3,-0.014374022199626779,0.032094777,0.1615234375,0.0,4850,60.56970313489437,,,,,
995328,120.0,70.51461791992188,,,,,,,,,,,,,,,
996352,120.0,72.73524475097656,0.0003,94.34190368652344,-3.563831913843751,0.3,-0.017445259766827804,0.035667345,0.153857421875,0.0,4860,64.54588449001312,,,,,
997376,120.0,72.83560943603516,,,,,,,,,,,,,,,
998400,120.0,72.28059387207031,0.0003,65.30181884765625,-3.5398710921406744,0.3,-0.02018507823740947,0.03407252,0.18447265625,0.0,4870,64.370710170269,,,,,
999424,120.0,75.74374389648438,,,,,,,,,,,,,,,
1000448,120.0,72.36724853515625,0.0003,29.383323669433594,-3.581374402716756,0.3,-0.021832627774711,0.036066115,0.207958984375,0.0,4880,57.88883548676968,,,,,
1001472,120.0,69.28858947753906,,,,,,,,,,,,,,,
1002496,120.0,72.99526977539062,0.0003,72.37188720703125,-3.535186551883817,0.3,-0.018234725737420375,0.030226871,0.2041015625,0.0,4890,68.13112453818322,,,,,
1003520,120.0,71.77335357666016,,,,,,,,,,,,,,,
1004544,120.0,72.71006774902344,0.0003,56.814334869384766,-3.519601446762681,0.3,-0.024246248006966196,0.03635465,0.1974609375,0.0,4900,62.42669849395752,,,,,
1005568,120.0,75.04682922363281,,,,,,,,,,,,,,,
1005568,,,,,,,,,,,,,120.0,564,100,363,71.70347741000002
1006592,120.0,72.98153686523438,0.0003,46.51896667480469,-3.47760837636888,0.3,-0.02060668042431644,0.034922726,0.168212890625,0.0,4910,63.56830865740776,,,,,
1007616,120.0,75.59710693359375,,,,,,,,,,,,,,,
1008640,120.0,77.0974349975586,0.0003,74.22525787353516,-3.5062253449112175,0.3,-0.018246642088342924,0.031194378,0.162890625,-1.1920928955078125e-07,4920,63.09259511828422,,,,,
1009664,120.0,72.21499633789062,,,,,,,,,,,,,,,
1010688,120.0,71.49897766113281,0.0003,85.75623321533203,-3.5196334190666674,0.3,-0.015199222521914635,0.03615908,0.164306640625,0.0,4930,64.13054443895817,,,,,
1011712,120.0,74.0481185913086,,,,,,,,,,,,,,,
1012736,120.0,76.68197631835938,0.0003,31.025468826293945,-3.534611635655165,0.3,-0.012490075806090318,0.029699938,0.14375,5.960464477539063e-08,4940,57.674892181158064,,,,,
1013760,120.0,77.30784606933594,,,,,,,,,,,,,,,
1014784,120.0,76.17990112304688,0.0003,52.543453216552734,-3.526429395005107,0.3,-0.02117108948441455,0.035436355,0.194873046875,0.0,4950,69.85465216040612,,,,,
1015808,120.0,75.95573425292969,,,,,,,,,,,,,,,
1016832,120.0,74.79483795166016,0.0003,40.085575103759766,-3.5150215592235328,0.3,-0.016019028634764253,0.03797873,0.147509765625,0.0,4960,54.710599142313,,,,,
1017856,120.0,74.4458999633789,,,,,,,,,,,,,,,
1018880,120.0,76.6124038696289,0.0003,50.08226013183594,-3.533117948099971,0.3,-0.017281742897102957,0.025514707,0.139111328125,0.0,4970,62.22601303756237,,,,,
1019904,120.0,74.35032653808594,,,,,,,,,,,,,,,
1020928,120.0,77.56993103027344,0.0003,79.07809448242188,-3.564908115565777,0.3,-0.025203706959291593,0.044445515,0.194091796875,0.0,4980,58.991311898827554,,,,,
1021952,120.0,72.399169921875,,,,,,,,,,,,,,,
1022976,120.0,73.05003356933594,0.0003,88.09526824951172,-3.590475410223007,0.3,-0.02002416406903649,0.031906266,0.189013671875,0.0,4990,75.71741791963578,,,,,
1024000,120.0,74.5841064453125,,,,,,,,,,,,,,,
1025024,120.0,74.66291809082031,0.0003,88.18392944335938,-3.539667979627848,0.3,-0.020140333334347817,0.03366457,0.20068359375,-1.1920928955078125e-07,5000,60.44440944492817,,,,,
1026048,120.0,74.2597885131836,,,,,,,,,,,,,,,
1026048,,,,,,,,,,,,,120.0,620,110,363,75.43613176
1027072,120.0,78.40995788574219,0.0003,99.62482452392578,-3.5354088347405197,0.3,-0.02312064438883681,0.038316496,0.2158203125,0.0,5010,64.58489564955235,,,,,
1028096,120.0,67.60222625732422,,,,,,,,,,,,,,,
1029120,120.0,76.686279296875,0.0003,53.57514953613281,-3.5549284875392915,0.3,-0.014646948334848276,0.035856813,0.14833984375,0.0,5020,55.234110209345815,,,,,
1030144,120.0,75.73567199707031,,,,,,,,,,,,,,,
1031168,120.0,74.72148132324219,0.0003,54.59238815307617,-3.514042444527149,0.3,-0.01959617068132502,0.03613896,0.194189453125,-1.1920928955078125e-07,5030,62.91748595237732,,,,,
1032192,120.0,71.95687103271484,,,,,,,,,,,,,,,
1033216,120.0,75.75210571289062,0.0003,49.599971771240234,-3.529390309751034,0.3,-0.024366879884473745,0.040726565,0.23564453125,0.0,5040,57.38945670723915,,,,,
1034240,120.0,73.07769012451172,,,,,,,,,,,,,,,
1035264,120.0,72.32522583007812,0.0003,106.76399230957031,-3.5133803453296424,0.3,-0.014815174598879821,0.02529942,0.10986328125,0.0,5050,66.14445461332798,,,,,
1036288,120.0,74.80596923828125,,,,,,,,,,,,,,,
1037312,120.0,73.45191955566406,0.0003,70.56238555908203,-3.527036861330271,0.3,-0.019535542571247788,0.034077577,0.180859375,0.0,5060,61.014030155539515,,,,,
1038336,120.0,74.15814208984375,,,,,,,,,,,,,,,
1039360,120.0,75.58057403564453,0.0003,73.50811767578125,-3.5332483470439913,0.3,-0.020403471775352955,0.03516566,0.18125,-1.1920928955078125e-07,5070,53.939553919434545,,,,,
1040384,120.0,77.23876953125,,,,,,,,,,,,,,,
1041408,120.0,77.43589782714844,0.0003,45.91691207885742,-3.5302043352276087,0.3,-0.014272038100898499,0.026182743,0.139697265625,0.0,5080,65.77950281500816,,,,,
1042432,120.0,77.00286102294922,,,,,,,,,,,,,,,
1043456,120.0,77.69149017333984,0.0003,66.10189819335938,-3.495563755184412,0.3,-0.017026865606749198,0.036393795,0.188037109375,0.0,5090,62.425752049684526,,,,,
1044480,120.0,78.74288940429688,,,,,,,,,,,,,,,
1045504,120.0,76.14187622070312,0.0003,69.7191162109375,-3.5109875928610563,0.3,-0.014145000684220577,0.031739786,0.14384765625,0.0,5100,67.09280698001385,,,,,
1046528,120.0,74.25802612304688,,,,,,,,,,,,,,,
1046528,,,,,,,,,,,,,120.0,676,120,363,76.30179754999999
1047552,120.0,72.44759368896484,0.0003,60.4012451171875,-3.465454949438572,0.3,-0.019112159542055453,0.031605132,0.18388671875,0.0,5110,59.200546184182166,,,,,
1048576,120.0,78.29116821289062,,,,,,,,,,,,,,,
1049600,120.0,78.42032623291016,0.0003,37.61569595336914,-3.4638144481927156,0.3,-0.02201550506579224,0.029325385,0.187939453125,0.0,5120,66.47894124388695,,,,,
1050624,120.0,80.82383728027344,,,,,,,,,,,,,,,
1051648,120.0,76.69886016845703,0.0003,56.23417663574219,-3.450351861491799,0.3,-0.015495316361921141,0.03559236,0.17587890625,1.1920928955078125e-07,5130,62.08934839963913,,,,,
1052672,120.0,78.46060180664062,,,,,,,,,,,,,,,
1053696,120.0,78.33338165283203,0.0003,88.13451385498047,-3.4502301778644324,0.3,-0.009734867946826853,0.027317666,0.121337890625,0.0,5140,56.35654305964708,,,,,
1054720,120.0,75.29196166992188,,,,,,,,,,,,,,,
1055744,120.0,77.08888244628906,0.0003,75.85578918457031,-3.4946700438857077,0.3,-0.022737496916670354,0.03921885,0.201123046875,0.0,5150,61.23479137122631,,,,,
1056768,120.0,80.76886749267578,,,,,,,,,,,,,,,
1057792,120.0,76.29537963867188,0.0003,41.92353820800781,-3.499858434870839,0.3,-0.022223069042229326,0.03193825,0.18466796875,0.0,5160,63.246360102295874,,,,,
1058816,120.0,77.47732543945312,,,,,,,,,,,,,,,
1059840,120.0,76.40003967285156,0.0003,34.01839065551758,-3.5272144388407467,0.3,-0.019799219149717828,0.039331768,0.206640625,1.1920928955078125e-07,5170,56.0717276930809,,,,,
1060864,120.0,73.47740173339844,,,,,,,,,,,,,,,
1061888,120.0,78.92182159423828,0.0003,62.851478576660156,-3.534462392702699,0.3,-0.016969722062640358,0.030173834,0.177587890625,-1.1920928955078125e-07,5180,60.864338126778605,,,,,
1062912,120.0,74.10697174072266,,,,,,,,,,,,,,,
1063936,120.0,79.4884033203125,0.0003,71.13679504394531,-3.5201609823852777,0.3,-0.015039616271678824,0.037476644,0.14462890625,-1.1920928955078125e-07,5190,66.63137864470482,,,,,
1064960,120.0,80.61235046386719,,,,,,,,,,,,,,,
1065984,120.0,76.82154846191406,0.0003,91.12769317626953,-3.486994916573167,0.3,-0.019167867382930127,0.030247513,0.162548828125,1.1920928955078125e-07,5200,64.48434176445008,,,,,
1067008,120.0,78.27944946289062,,,,,,,,,,,,,,,
1067008,,,,,,,,,,,,,120.0,733,130,363,77.77944977
1068032,120.0,74.91582489013672,0.0003,40.60433578491211,-3.4799167200922967,0.3,-0.018925483267230446,0.03125608,0.163330078125,0.0,5210,52.295785984396936,,,,,
1069056,120.0,77.1964340209961,,,,,,,,,,,,,,,
1070080,120.0,79.47178649902344,0.0003,61.34046173095703,-3.455866238474846,0.3,-0.015587486191361678,0.03354541,0.155810546875,0.0,5220,66.37173963785172,,,,,
1071104,120.0,76.88922119140625,,,,,,,,,,,,,,,
1072128,120.0,77.73432159423828,0.0003,50.18145751953125,-3.4882277440279723,0.3,-0.019752485312346836,0.03577848,0.1865234375,5.960464477539063e-08,5230,57.61375102996826,,,,,
1073152,120.0,78.97801971435547,,,,,,,,,,,,,,,
1074176,120.0,76.74967956542969,0.0003,44.829872131347656,-3.491202662885189,0.3,-0.023169738613069056,0.032897264,0.211962890625,-1.1920928955078125e-07,5240,57.19010255038738,,,,,
1075200,120.0,79.26933288574219,,,,,,,,,,,,,,,
1076224,120.0,77.01507568359375,0.0003,81.9205322265625,-3.4672674521803857,0.3,-0.01842597320282948,0.03095878,0.157470703125,0.0,5250,54.90117124766111,,,,,
1077248,120.0,74.00047302246094,,,,,,,,,,,,,,,
1078272,120.0,75.45111083984375,0.0003,39.53010559082031,-3.4409614711999894,0.3,-0.015901923185447232,0.028941523,0.163525390625,-1.1920928955078125e-07,5260,57.849564319849016,,,,,
1079296,120.0,77.12361145019531,,,,,,,,,,,,,,,
1080320,120.0,75.96387481689453,0.0003,25.01175308227539,-3.476148172095418,0.3,-0.020895796897093533,0.03792865,0.175927734375,0.0,5270,65.32207553088665,,,,,
1081344,120.0,77.43810272216797,,,,,,,,,,,,,,,
1082368,120.0,78.17131805419922,0.0003,87.66939544677734,-3.4869419530034067,0.3,-0.01210694686815259,0.033386406,0.144482421875,0.0,5280,57.014983254671094,,,,,
1083392,120.0,73.46383666992188,,,,,,,,,,,,,,,
1084416,120.0,79.02938079833984,0.0003,43.415531158447266,-3.4631031341850758,0.3,-0.018139304046781036,0.030498808,0.148046875,0.0,5290,49.2322454571724,,,,,
1085440,120.0,71.0303726196289,,,,,,,,,,,,,,,
1086464,120.0,74.880615234375,0.0003,27.255855560302734,-3.4849530424922706,0.3,-0.022172081148892176,0.03481569,0.17587890625,5.960464477539063e-08,5300,55.6685545027256,,,,,
1087488,120.0,75.9591293334961,,,,,,,,,,,,,,,
1087488,,,,,,,,,,,,,120.0,789,140,363,76.3442625
1088512,120.0,76.36404418945312,0.0003,62.23225021362305,-3.5019540678709746,0.3,-0.013999673270154745,0.029792048,0.134228515625,0.0,5310,65.92719607651233,,,,,
1089536,120.0,76.90304565429688,,,,,,,,,,,,,,,
1090560,120.0,71.17353820800781,0.0003,49.40760803222656,-3.479061821103096,0.3,-0.01311101650208002,0.031610683,0.14619140625,0.0,5320,60.96102022230625,,,,,
1091584,120.0,74.29810333251953,,,,,,,,,,,,,,,
1092608,120.0,76.70135498046875,0.0003,49.682762145996094,-3.491498516499996,0.3,-0.0160848467170581,0.03176763,0.16650390625,0.0,5330,59.66461414992809,,,,,
1093632,120.0,74.14820861816406,,,,,,,,,,,,,,,
1094656,120.0,74.69932556152344,0.0003,50.492759704589844,-3.5195451978594066,0.3,-0.02070558798513957,0.03979627,0.209130859375,0.0,5340,57.97487128823995,,,,,
1095680,120.0,74.51426696777344,,,,,,,,,,,,,,,
1096704,120.0,75.12863159179688,0.0003,68.20330810546875,-3.4922996003180744,0.3,-0.01773958284393302,0.033563383,0.181884765625,0.0,5350,68.99084461629391,,,,,
1097728,120.0,77.42816162109375,,,,,,,,,,,,,,,
1098752,120.0,74.81632995605469,0.0003,35.25048065185547,-3.499791668355465,0.3,-0.01723635387024842,0.026423628,0.14912109375,-1.1920928955078125e-07,5360,66.79392049610615,,,,,
1099776,120.0,70.30168151855469,,,,,,,,,,,,,,,
1100800,120.0,78.4473648071289,0.0003,97.26068878173828,-3.4695285819470882,0.3,-0.016848528492846526,0.03671702,0.166650390625,0.0,5370,66.86416557133198,,,,,
1101824,120.0,74.81880950927734,,,,,,,,,,,,,,,
1102848,120.0,77.3201904296875,0.0003,68.6109390258789,-3.3914695154875516,0.3,-0.015262725678621792,0.030514289,0.174853515625,0.0,5380,52.764129428565504,,,,,
1103872,120.0,78.2950439453125,,,,,,,,,,,,,,,
1104896,120.0,75.39326477050781,0.0003,81.74465942382812,-3.442218558117747,0.3,-0.0218826536070992,0.037165835,0.188232421875,5.960464477539063e-08,5390,61.50390586555004,,,,,
1105920,120.0,73.70689392089844,,,,,,,,,,,,,,,
1106944,120.0,78.30424499511719,0.0003,40.615745544433594,-3.441444891318679,0.3,-0.021747161899111234,0.031412594,0.19169921875,-1.1920928955078125e-07,5400,60.55080872476101,,,,,
1107968,120.0,78.73518371582031,,,,,,,,,,,,,,,
1107968,,,,,,,,,,,,,120.0,845,150,363,74.25647946999999
1108992,120.0,77.13165283203125,0.0003,70.32178497314453,-3.423506198450923,0.3,-0.019450753217824968,0.03222168,0.21689453125,-1.1920928955078125e-07,5410,53.372611159086226,,,,,
1110016,120.0,74.18633270263672,,,,,,,,,,,,,,,
1111040,120.0,76.56231689453125,0.0003,47.441097259521484,-3.4639935359358787,0.3,-0.020557165454374627,0.03935972,0.15302734375,5.960464477539063e-08,5420,57.54648385345936,,,,,
1112064,120.0,77.42091369628906,,,,,,,,,,,,,,,
1113088,120.0,75.5047607421875,0.0003,46.94911193847656,-3.5111738074570895,0.3,-0.019531523632031166,0.0371659,0.1794921875,0.0,5430,58.53685590624809,,,,,
1114112,120.0,74.63429260253906,,,,,,,,,,,,,,,
1115136,120.0,73.4720230102539,0.0003,108.50637817382812,-3.534847315400839,0.3,-0.016706665403035004,0.033694983,0.17548828125,0.0,5440,60.879982924461366,,,,,
1116160,120.0,73.98973083496094,,,,,,,,,,,,,,,
1117184,120.0,74.6473388671875,0.0003,48.77369689941406,-3.488984029740095,0.3,-0.015385190187225816,0.031641625,0.15595703125,-1.1920928955078125e-07,5450,61.444534197449684,,,,,
1118208,120.0,71.7823486328125,,,,,,,,,,,,,,,
1119232,120.0,73.88463592529297,0.0003,99.12042999267578,-3.482464585825801,0.3,-0.018611127555777783,0.031128481,0.149755859375,0.0,5460,69.80606792569161,,,,,
1120256,120.0,73.61727905273438,,,,,,,,,,,,,,,
1121280,120.0,77.72391510009766,0.0003,49.28077697753906,-3.491702035814524,0.3,-0.011069981315085898,0.027282774,0.11328125,5.960464477539063e-08,5470,62.69263534843922,,,,,
1122304,120.0,77.26332092285156,,,,,,,,,,,,,,,
1123328,120.0,75.96127319335938,0.0003,57.040184020996094,-3.4713737200945616,0.3,-0.01764452517127211,0.033837147,0.178662109375,0.0,5480,65.18413085341453,,,,,
1124352,120.0,77.95327758789062,,,,,,,,,,,,,,,
1125376,120.0,75.71304321289062,0.0003,49.05765151977539,-3.426309862360358,0.3,-0.02012087283510482,0.033299968,0.190673828125,0.0,5490,53.80242251753807,,,,,
1126400,120.0,74.81558990478516,,,,,,,,,,,,,,,
1127424,120.0,77.82461547851562,0.0003,81.39498138427734,-3.409018264710903,0.3,-0.01569899408495985,0.035563163,0.1630859375,0.0,5500,52.369227865338324,,,,,
1128448,120.0,73.98416137695312,,,,,,,,,,,,,,,
1128448,,,,,,,,,,,,,120.0,901,160,363,75.804321
1129472,120.0,73.50372314453125,0.0003,52.53912353515625,-3.3883095405995847,0.3,-0.01768617736233864,0.029538715,0.162060546875,0.0,5510,59.920822197198866,,,,,
1130496,120.0,72.9743423461914,,,,,,,,,,,,,,,
1131520,120.0,77.05606079101562,0.0003,77.22066497802734,-3.4217909310013055,0.3,-0.018385466979816557,0.034135427,0.17919921875,0.0,5520,45.971515509486196,,,,,
1132544,120.0,74.2394027709961,,,,,,,,,,,,,,,
1133568,120.0,76.33065795898438,0.0003,48.76350402832031,-3.4305040419101713,0.3,-0.023153974540764465,0.032229714,0.15888671875,0.0,5530,56.714918015897275,,,,,
1134592,120.0,74.69792175292969,,,,,,,,,,,,,,,
1135616,120.0,74.18290710449219,0.0003,88.15083312988281,-3.4287101686000825,0.3,-0.01401572470422252,0.028744372,0.138134765625,0.0,5540,55.86919313669205,,,,,
1136640,120.0,79.23737335205078,,,,,,,,,,,,,,,
1137664,120.0,72.3104248046875,0.0003,91.42447662353516,-3.423902629315853,0.3,-0.016587455479384516,0.03556138,0.166845703125,0.0,5550,66.31376427412033,,,,,
1138688,120.0,73.2021255493164,,,,,,,,,,,,,,,
1139712,120.0,74.50836181640625,0.0003,103.00923919677734,-3.4552295729517937,0.3,-0.01684735493581684,0.030097812,0.14541015625,5.960464477539063e-08,5560,55.28493461310863,,,,,
1140736,120.0,73.4919662475586,,,,,,,,,,,,,,,
1141760,120.0,71.76093292236328,0.0003,68.05529022216797,-3.4730740424245594,0.3,-0.011547649429849116,0.024819905,0.12841796875,5.960464477539063e-08,5570,60.021000277996066,,,,,
1142784,120.0,76.97932434082031,,,,,,,,,,,,,,,
1143808,120.0,77.63215637207031,0.0003,69.94822692871094,-3.4782165508717298,0.3,-0.018880152512429048,0.03152351,0.185791015625,0.0,5580,66.45036223232746,,,,,
1144832,120.0,77.9552230834961,,,,,,,,,,,,,,,
1145856,120.0,71.23546600341797,0.0003,63.283199310302734,-3.46662263199687,0.3,-0.017378190943418304,0.03275757,0.16337890625,0.0,5590,63.80343912541866,,,,,
1146880,120.0,77.6922607421875,,,,,,,,,,,,,,,
1147904,120.0,74.5320053100586,0.0003,81.11714172363281,-3.440310337394476,0.3,-0.0169650103089225,0.036183037,0.1712890625,5.960464477539063e-08,5600,60.955907601118085,,,,,
1148928,120.0,77.36846160888672,,,,,,,,,,,,,,,
1148928,,,,,,,,,,,,,120.0,958,170,363,75.05827282
1149952,120.0,77.38232421875,0.0003,102.40986633300781,-3.4195981822907924,0.3,-0.020208170316436735,0.03598282,0.1693359375,0.0,5610,60.01574194431305,,,,,
1150976,120.0,79.78465270996094,,,,,,,,,,,,,,,
1152000,120.0,78.82478332519531,0.0003,71.19306945800781,-3.4142079718410967,0.3,-0.013006630362360739,0.03196427,0.122509765625,5.960464477539063e-08,5620,59.10702617764473,,,,,
1153024,120.0,79.0040283203125,,,,,,,,,,,,,,,
1154048,120.0,78.20917510986328,0.0003,23.76719093322754,-3.454405441880226,0.3,-0.012657330527872546,0.033847935,0.1380859375,0.0,5630,58.371401926875116,,,,,
1155072,120.0,75.7939453125,,,,,,,,,,,,,,,
1156096,120.0,76.75259399414062,0.0003,76.62299346923828,-3.457155027240515,0.3,-0.0200109991201316,0.032665238,0.200341796875,0.0,5640,55.76866777539253,,,,,
1157120,120.0,79.97573852539062,,,,,,,,,,,,,,,
1158144,120.0,79.23038482666016,0.0003,48.63818359375,-3.4943105336278677,0.3,-0.018749936889798847,0.038613472,0.17998046875,0.0,5650,59.0310968324542,,,,,
1159168,120.0,79.2188720703125,,,,,,,,,,,,,,,
1160192,120.0,73.55968475341797,0.0003,36.35825729370117,-3.4592026147991417,0.3,-0.021785756084500462,0.041848682,0.18134765625,5.960464477539063e-08,5660,60.030685278773305,,,,,
1161216,120.0,76.6750259399414,,,,,,,,,,,,,,,
1162240,120.0,72.61753845214844,0.0003,70.342529296875,-3.4287157718092205,0.3,-0.015568327921209857,0.03002949,0.150732421875,0.0,5670,57.52226053774357,,,,,
1163264,120.0,76.34774780273438,,,,,,,,,,,,,,,
1164288,120.0,73.09573364257812,0.0003,50.54084014892578,-3.410663514956832,0.3,-0.011183620422525565,0.02624648,0.12626953125,-1.1920928955078125e-07,5680,55.37908642590046,,,,,
1165312,120.0,74.08735656738281,,,,,,,,,,,,,,,
1166336,120.0,73.07154083251953,0.0003,37.444862365722656,-3.4150835286825894,0.3,-0.020568723032192794,0.037270974,0.1841796875,-1.1920928955078125e-07,5690,59.96296681761741,,,,,
1167360,120.0,75.98030853271484,,,,,,,,,,,,,,,
1168384,120.0,77.35770416259766,0.0003,48.22568130493164,-3.4187975350767372,0.3,-0.01747347061173059,0.0359539,0.154443359375,0.0,5700,54.22706074714661,,,,,
1169408,120.0,74.24801635742188,,,,,,,,,,,,,,,
1169408,,,,,,,,,,,,,120.0,1014,180,363,75.82242196
